REGION,FUEL,TIMESLICE,YEAR,VALUE
NAmerica,ELCUSAMA02,S10,2019,0.0118065642446
NAmerica,ELCUSAMA02,S11,2019,0.0124366897247
NAmerica,ELCUSAMA02,S12,2019,0.0129719402664
NAmerica,ELCUSAMA02,S13,2019,0.0134174849159
NAmerica,ELCUSAMA02,S14,2019,0.0137721066484
NAmerica,ELCUSAMA02,S15,2019,0.0140091731162
NAmerica,ELCUSAMA02,S16,2019,0.0141669909707
NAmerica,ELCUSAMA02,S17,2019,0.0142402539043
NAmerica,ELCUSAMA02,S18,2019,0.0141368679644
NAmerica,ELCUSAMA02,S19,2019,0.0138125515851
NAmerica,ELCUSAMA02,S20,2019,0.013405723975
NAmerica,ELCUSAMA02,S21,2019,0.0130536645903
NAmerica,ELCUSAMA02,S22,2019,0.0125067979273
NAmerica,ELCUSAMA02,S23,2019,0.0115932878171
NAmerica,ELCUSAMA02,S24,2019,0.010647320767
NAmerica,ELCUSAMA02,F1,2019,0.00846531479801
NAmerica,ELCUSAMA02,F2,2019,0.00814396798426
NAmerica,ELCUSAMA02,F3,2019,0.00803466064313
NAmerica,ELCUSAMA02,F4,2019,0.00800510807888
NAmerica,ELCUSAMA02,F5,2019,0.00818927455976
NAmerica,ELCUSAMA02,F6,2019,0.00870761173529
NAmerica,ELCUSAMA02,F7,2019,0.00941840207327
NAmerica,ELCUSAMA02,F8,2019,0.00984316101474
NAmerica,ELCUSAMA02,F9,2019,0.0100632352936
NAmerica,ELCUSAMA02,F10,2019,0.0102484288515
NAmerica,ELCUSAMA02,F11,2019,0.0104041831223
NAmerica,ELCUSAMA02,F12,2019,0.0105124506154
NAmerica,ELCUSAMA02,F13,2019,0.0106031577677
NAmerica,ELCUSAMA02,F14,2019,0.0106810437922
NAmerica,ELCUSAMA02,F15,2019,0.0107217181348
NAmerica,ELCUSAMA02,F16,2019,0.0107756481195
NAmerica,ELCUSAMA02,F17,2019,0.0108963712174
NAmerica,ELCUSAMA02,F18,2019,0.0110856262289
NAmerica,ELCUSAMA02,F19,2019,0.0111306972458
NAmerica,ELCUSAMA02,F20,2019,0.0110857100615
NAmerica,ELCUSAMA02,F21,2019,0.0108183445698
NAmerica,ELCUSAMA02,F22,2019,0.0102827914559
NAmerica,ELCUSAMA02,F23,2019,0.00960339057771
NAmerica,ELCUSAMA02,F24,2019,0.00896080742849
NAmerica,ELCUSAMA02,W1,2019,0.0097333900437
NAmerica,ELCUSAMA02,W2,2019,0.00952387845325
NAmerica,ELCUSAMA02,W3,2019,0.00941767650987
NAmerica,ELCUSAMA02,W4,2019,0.00942439295704
NAmerica,ELCUSAMA02,W5,2019,0.00961016433168
NAmerica,ELCUSAMA02,W6,2019,0.0100976753601
NAmerica,ELCUSAMA02,W7,2019,0.0108884054697
NAmerica,ELCUSAMA02,W8,2019,0.0114052617577
NAmerica,ELCUSAMA02,W9,2019,0.0114848775673
NAmerica,ELCUSAMA02,W10,2019,0.0114514451259
NAmerica,ELCUSAMA02,W11,2019,0.0113664777292
NAmerica,ELCUSAMA02,W12,2019,0.0112172665811
NAmerica,ELCUSAMA02,W13,2019,0.0110572190052
NAmerica,ELCUSAMA02,W14,2019,0.0109278304967
NAmerica,ELCUSAMA02,W15,2019,0.0108170642846
NAmerica,ELCUSAMA02,W16,2019,0.0108108131115
NAmerica,ELCUSAMA02,W17,2019,0.0110894172247
NAmerica,ELCUSAMA02,W18,2019,0.0117316706544
NAmerica,ELCUSAMA02,W19,2019,0.0119950935667
NAmerica,ELCUSAMA02,W20,2019,0.0119241381692
NAmerica,ELCUSAMA02,W21,2019,0.011754876465
NAmerica,ELCUSAMA02,W22,2019,0.011394424185
NAmerica,ELCUSAMA02,W23,2019,0.0108351195945
NAmerica,ELCUSAMA02,W24,2019,0.0102379681653
NAmerica,ELCUSAMA02,SP1,2019,0.00799399298563
NAmerica,ELCUSAMA02,SP2,2019,0.00777614961912
NAmerica,ELCUSAMA02,SP3,2019,0.00760178464963
NAmerica,ELCUSAMA02,SP4,2019,0.00767291595168
NAmerica,ELCUSAMA02,SP5,2019,0.00789252875174
NAmerica,ELCUSAMA02,SP6,2019,0.00841447060417
NAmerica,ELCUSAMA02,SP7,2019,0.00906944147093
NAmerica,ELCUSAMA02,SP8,2019,0.00947173378786
NAmerica,ELCUSAMA02,SP9,2019,0.00964725185125
NAmerica,ELCUSAMA02,SP10,2019,0.00974643662748
