REGION,TIMESLICE,FUEL,YEAR,VALUE
"ME","F13","ELC",2041,5.77089667899025
"ME","F13","ELC",2042,5.79312026050453
"ME","F13","ELC",2043,5.81534384201881
"ME","F13","ELC",2044,5.83756742353309
"ME","F13","ELC",2045,5.85979100504737
"ME","F13","ELC",2046,5.88201458656165
"ME","F13","ELC",2047,5.90423816807593
"ME","F13","ELC",2048,5.92646174959021
"ME","F13","ELC",2049,5.94868533209504
"ME","F13","ELC",2050,5.97090891360932
"ME","F14","ELC",2019,5.22998699535
"ME","F14","ELC",2020,5.2566500214
"ME","F14","ELC",2021,5.28587112375
"ME","F14","ELC",2022,5.31499383855
"ME","F14","ELC",2023,5.34155847705
"ME","F14","ELC",2024,5.36950054125
"ME","F14","ELC",2025,5.3902603143
"ME","F14","ELC",2026,5.4030506958
"ME","F14","ELC",2027,5.41869431625
"ME","F14","ELC",2028,5.43856860135
"ME","F14","ELC",2029,5.46296871375
"ME","F14","ELC",2030,5.48854947675
"ME","F14","ELC",2031,5.5167867036
"ME","F14","ELC",2032,5.541186816
"ME","F14","ELC",2033,5.56509499065
"ME","F14","ELC",2034,5.58693702675
"ME","F14","ELC",2035,5.60838551265
"ME","F14","ELC",2036,5.62776786
"ME","F14","ELC",2037,5.6450840688
"ME","F14","ELC",2038,5.6610228519
"ME","F14","ELC",2039,5.67627292215
"ME","F14","ELC",2040,5.69024395425
"ME","F14","ELC",2041,5.73200499751085
"ME","F14","ELC",2042,5.75407880811401
"ME","F14","ELC",2043,5.77615261871718
"ME","F14","ELC",2044,5.79822642932034
"ME","F14","ELC",2045,5.8203002399235
"ME","F14","ELC",2046,5.84237405052666
"ME","F14","ELC",2047,5.86444786112982
"ME","F14","ELC",2048,5.88652167173298
"ME","F14","ELC",2049,5.90859548332002
"ME","F14","ELC",2050,5.93066929392318
"ME","F15","ELC",2019,5.21731330341
"ME","F15","ELC",2020,5.24391171764
"ME","F15","ELC",2021,5.27306200925
"ME","F15","ELC",2022,5.30211415173
"ME","F15","ELC",2023,5.32861441683
"ME","F15","ELC",2024,5.35648876975
"ME","F15","ELC",2025,5.37719823618
"ME","F15","ELC",2026,5.38995762308
"ME","F15","ELC",2027,5.40556333475
"ME","F15","ELC",2028,5.42538945901
"ME","F15","ELC",2029,5.44973044325
"ME","F15","ELC",2030,5.47524921705
"ME","F15","ELC",2031,5.50341801736
"ME","F15","ELC",2032,5.5277590016
"ME","F15","ELC",2033,5.55160924019
"ME","F15","ELC",2034,5.57339834705
"ME","F15","ELC",2035,5.59479485739
"ME","F15","ELC",2036,5.614130236
"ME","F15","ELC",2037,5.63140448288
"ME","F15","ELC",2038,5.64730464194
"ME","F15","ELC",2039,5.66251775709
"ME","F15","ELC",2040,5.67645493355
"ME","F15","ELC",2041,5.71811477835704
"ME","F15","ELC",2042,5.74013509806706
"ME","F15","ELC",2043,5.76215541777707
"ME","F15","ELC",2044,5.78417573748709
"ME","F15","ELC",2045,5.8061960571971
"ME","F15","ELC",2046,5.82821637690712
"ME","F15","ELC",2047,5.85023669661713
"ME","F15","ELC",2048,5.87225701632715
"ME","F15","ELC",2049,5.89427733701865
"ME","F15","ELC",2050,5.91629765672867
"ME","F16","ELC",2019,5.35545346245
"ME","F16","ELC",2020,5.3827561298
"ME","F16","ELC",2021,5.41267824125
"ME","F16","ELC",2022,5.44249960485
"ME","F16","ELC",2023,5.46970152435
"ME","F16","ELC",2024,5.49831391375
"ME","F16","ELC",2025,5.5195717101
"ME","F16","ELC",2026,5.5326689306
"ME","F16","ELC",2027,5.54868783875
"ME","F16","ELC",2028,5.56903890445
"ME","F16","ELC",2029,5.59402437125
"ME","F16","ELC",2030,5.62021881225
"ME","F16","ELC",2031,5.6491334452
"ME","F16","ELC",2032,5.674118912
"ME","F16","ELC",2033,5.69860063955
"ME","F16","ELC",2034,5.72096666225
"ME","F16","ELC",2035,5.74292969355
"ME","F16","ELC",2036,5.76277702
"ME","F16","ELC",2037,5.7805086416
"ME","F16","ELC",2038,5.7968297933
"ME","F16","ELC",2039,5.81244571005
"ME","F16","ELC",2040,5.82675190475
"ME","F16","ELC",2041,5.86951478808522
"ME","F16","ELC",2042,5.8921181455179
"ME","F16","ELC",2043,5.91472150295058
"ME","F16","ELC",2044,5.93732486038326
"ME","F16","ELC",2045,5.95992821781594
"ME","F16","ELC",2046,5.98253157524862
"ME","F16","ELC",2047,6.0051349326813
"ME","F16","ELC",2048,6.02773829011398
"ME","F16","ELC",2049,6.05034164855414
"ME","F16","ELC",2050,6.07294500598682
"ME","F17","ELC",2019,5.49739487856
"ME","F17","ELC",2020,5.52542117824
"ME","F17","ELC",2021,5.556136348
"ME","F17","ELC",2022,5.58674809968
"ME","F17","ELC",2023,5.61467098128
"ME","F17","ELC",2024,5.644041716
"ME","F17","ELC",2025,5.66586293088
"ME","F17","ELC",2026,5.67930728128
"ME","F17","ELC",2027,5.695750756
"ME","F17","ELC",2028,5.71664120816
"ME","F17","ELC",2029,5.742288892
"ME","F17","ELC",2030,5.7691775928
"ME","F17","ELC",2031,5.79885858176
"ME","F17","ELC",2032,5.8245062656
"ME","F17","ELC",2033,5.84963685904
"ME","F17","ELC",2034,5.8725956728
"ME","F17","ELC",2035,5.89514081424
"ME","F17","ELC",2036,5.915514176
"ME","F17","ELC",2037,5.93371575808
"ME","F17","ELC",2038,5.95046948704
"ME","F17","ELC",2039,5.96649928944
"ME","F17","ELC",2040,5.9811846568
"ME","F17","ELC",2041,6.02508093140826
"ME","F17","ELC",2042,6.04828337024186
"ME","F17","ELC",2043,6.07148580907546
"ME","F17","ELC",2044,6.09468824790906
"ME","F17","ELC",2045,6.11789068674266
"ME","F17","ELC",2046,6.14109312557625
"ME","F17","ELC",2047,6.16429556440985
"ME","F17","ELC",2048,6.18749800324345
"ME","F17","ELC",2049,6.21070044311123
"ME","F17","ELC",2050,6.23390288194483
"ME","F18","ELC",2019,5.62983182307
"ME","F18","ELC",2020,5.65853330028
"ME","F18","ELC",2021,5.68998842475
"ME","F18","ELC",2022,5.72133763971
"ME","F18","ELC",2023,5.74993320741
"ME","F18","ELC",2024,5.78001150825
"ME","F18","ELC",2025,5.80235841486
"ME","F18","ELC",2026,5.81612665116
"ME","F18","ELC",2027,5.83296626325
"ME","F18","ELC",2028,5.85435998427
"ME","F18","ELC",2029,5.88062554275
"ME","F18","ELC",2030,5.90816201535
"ME","F18","ELC",2031,5.93855804472
"ME","F18","ELC",2032,5.9648236032
"ME","F18","ELC",2033,5.99055961413
"ME","F18","ELC",2034,6.01407152535
"ME","F18","ELC",2035,6.03715979853
"ME","F18","ELC",2036,6.058023972
"ME","F18","ELC",2037,6.07666404576
"ME","F18","ELC",2038,6.09382138638
"ME","F18","ELC",2039,6.11023736043
"ME","F18","ELC",2040,6.12527651085
"ME","F18","ELC",2041,6.17023028425777
"ME","F18","ELC",2042,6.19399168968776
"ME","F18","ELC",2043,6.21775309511775
"ME","F18","ELC",2044,6.24151450054775
"ME","F18","ELC",2045,6.26527590597774
"ME","F18","ELC",2046,6.28903731140773
"ME","F18","ELC",2047,6.31279871683772
"ME","F18","ELC",2048,6.33656012226772
"ME","F18","ELC",2049,6.3603215287568
"ME","F18","ELC",2050,6.3840829341868
"ME","F19","ELC",2019,5.61113863245
"ME","F19","ELC",2020,5.6397448098
"ME","F19","ELC",2021,5.67109549125
"ME","F19","ELC",2022,5.70234061485
"ME","F19","ELC",2023,5.73084123435
"ME","F19","ELC",2024,5.76081966375
"ME","F19","ELC",2025,5.7830923701
"ME","F19","ELC",2026,5.7968148906
"ME","F19","ELC",2027,5.81359858875
"ME","F19","ELC",2028,5.83492127445
"ME","F19","ELC",2029,5.86109962125
"ME","F19","ELC",2030,5.88854466225
"ME","F19","ELC",2031,5.9188397652
"ME","F19","ELC",2032,5.945018112
"ME","F19","ELC",2033,5.97066866955
"ME","F19","ELC",2034,5.99410251225
"ME","F19","ELC",2035,6.01711412355
"ME","F19","ELC",2036,6.03790902
"ME","F19","ELC",2037,6.0564872016
"ME","F19","ELC",2038,6.0735875733
"ME","F19","ELC",2039,6.08994904005
"ME","F19","ELC",2040,6.10493825475
"ME","F19","ELC",2041,6.14974276447072
"ME","F19","ELC",2042,6.1734252729647
"ME","F19","ELC",2043,6.19710778145868
"ME","F19","ELC",2044,6.22079028995266
"ME","F19","ELC",2045,6.24447279844664
"ME","F19","ELC",2046,6.26815530694062
"ME","F19","ELC",2047,6.2918378154346
"ME","F19","ELC",2048,6.31552032392858
"ME","F19","ELC",2049,6.33920283347814
"ME","F19","ELC",2050,6.36288534197212
"ME","F20","ELC",2019,5.50309809309
"ME","F20","ELC",2020,5.53115346836
"ME","F20","ELC",2021,5.56190050325
"ME","F20","ELC",2022,5.59254401277
"ME","F20","ELC",2023,5.62049586267
"ME","F20","ELC",2024,5.64989706775
"ME","F20","ELC",2025,5.67174092082
"ME","F20","ELC",2026,5.68519921892
"ME","F20","ELC",2027,5.70165975275
"ME","F20","ELC",2028,5.72257187749
"ME","F20","ELC",2029,5.74824616925
"ME","F20","ELC",2030,5.77516276545
"ME","F20","ELC",2031,5.80487454664
"ME","F20","ELC",2032,5.8305488384
"ME","F20","ELC",2033,5.85570550331
"ME","F20","ELC",2034,5.87868813545
"ME","F20","ELC",2035,5.90125666611
"ME","F20","ELC",2036,5.921651164
"ME","F20","ELC",2037,5.93987162912
"ME","F20","ELC",2038,5.95664273906
"ME","F20","ELC",2039,5.97268917141
"ME","F20","ELC",2040,5.98738977395
"ME","F20","ELC",2041,6.03133158828693
"ME","F20","ELC",2042,6.0545580982468
"ME","F20","ELC",2043,6.07778460820667
"ME","F20","ELC",2044,6.10101111816654
"ME","F20","ELC",2045,6.12423762812641
"ME","F20","ELC",2046,6.14746413808628
"ME","F20","ELC",2047,6.17069064804615
"ME","F20","ELC",2048,6.19391715800602
"ME","F20","ELC",2049,6.21714366900115
"ME","F20","ELC",2050,6.24037017896102
"ME","F21","ELC",2019,5.29113561873
"ME","F21","ELC",2020,5.31811038692
"ME","F21","ELC",2021,5.34767314025
"ME","F21","ELC",2022,5.37713635569
"ME","F21","ELC",2023,5.40401158599
"ME","F21","ELC",2024,5.43228034675
"ME","F21","ELC",2025,5.45328284154
"ME","F21","ELC",2026,5.46622276724
"ME","F21","ELC",2027,5.48204929175
"ME","F21","ELC",2028,5.50215594553
"ME","F21","ELC",2029,5.52684134225
"ME","F21","ELC",2030,5.55272119365
"ME","F21","ELC",2031,5.58128856808
"ME","F21","ELC",2032,5.6059739648
"ME","F21","ELC",2033,5.63016167207
"ME","F21","ELC",2034,5.65225908365
"ME","F21","ELC",2035,5.67395834367
"ME","F21","ELC",2036,5.693567308
"ME","F21","ELC",2037,5.71108597664
"ME","F21","ELC",2038,5.72721111482
"ME","F21","ELC",2039,5.74263948777
"ME","F21","ELC",2040,5.75677386815
"ME","F21","ELC",2041,5.7990231784579
"ME","F21","ELC",2042,5.82135507443151
"ME","F21","ELC",2043,5.84368697040512
"ME","F21","ELC",2044,5.86601886637873
"ME","F21","ELC",2045,5.88835076235234
"ME","F21","ELC",2046,5.91068265832595
"ME","F21","ELC",2047,5.93301455429956
"ME","F21","ELC",2048,5.95534645027317
"ME","F21","ELC",2049,5.97767834724216
"ME","F21","ELC",2050,6.00001024321577
"ME","F22","ELC",2019,5.01327175362
"ME","F22","ELC",2020,5.03882994248
"ME","F22","ELC",2021,5.0668402085
"ME","F22","ELC",2022,5.09475616386
"ME","F22","ELC",2023,5.12022004206
"ME","F22","ELC",2024,5.1470042695
"ME","F22","ELC",2025,5.16690381876
"ME","F22","ELC",2026,5.17916420456
"ME","F22","ELC",2027,5.1941595995
"ME","F22","ELC",2028,5.21321035282
"ME","F22","ELC",2029,5.2365993965
"ME","F22","ELC",2030,5.2611201681
"ME","F22","ELC",2031,5.28818732752
"ME","F22","ELC",2032,5.3115763712
"ME","F22","ELC",2033,5.33449386158
"ME","F22","ELC",2034,5.3554308281
"ME","F22","ELC",2035,5.37599055198
"ME","F22","ELC",2036,5.394569752
"ME","F22","ELC",2037,5.41116842816
"ME","F22","ELC",2038,5.42644675508
"ME","F22","ELC",2039,5.44106490738
"ME","F22","ELC",2040,5.4544570211
"ME","F22","ELC",2041,5.4944876098505
"ME","F22","ELC",2042,5.51564674682159
"ME","F22","ELC",2043,5.53680588379267
"ME","F22","ELC",2044,5.55796502076375
"ME","F22","ELC",2045,5.57912415773483
"ME","F22","ELC",2046,5.60028329470591
"ME","F22","ELC",2047,5.62144243167699
"ME","F22","ELC",2048,5.64260156864808
"ME","F22","ELC",2049,5.66376070656226
"ME","F22","ELC",2050,5.68491984353335
"ME","F23","ELC",2019,4.65271420146
"ME","F23","ELC",2020,4.67643422984
"ME","F23","ELC",2021,4.7024299805
"ME","F23","ELC",2022,4.72833820338
"ME","F23","ELC",2023,4.75197070398
"ME","F23","ELC",2024,4.7768285935
"ME","F23","ELC",2025,4.79529695508
"ME","F23","ELC",2026,4.80667556648
"ME","F23","ELC",2027,4.8205924835
"ME","F23","ELC",2028,4.83827309506
"ME","F23","ELC",2029,4.8599799845
"ME","F23","ELC",2030,4.8827372073
"ME","F23","ELC",2031,4.90785768016
"ME","F23","ELC",2032,4.9295645696
"ME","F23","ELC",2033,4.95083382014
"ME","F23","ELC",2034,4.9702649873
"ME","F23","ELC",2035,4.98934604334
"ME","F23","ELC",2036,5.006589016
"ME","F23","ELC",2037,5.02199390528
"ME","F23","ELC",2038,5.03617340564
"ME","F23","ELC",2039,5.04974021154
"ME","F23","ELC",2040,5.0621691563
"ME","F23","ELC",2041,5.0993207207724
"ME","F23","ELC",2042,5.11895807974958
"ME","F23","ELC",2043,5.13859543872676
"ME","F23","ELC",2044,5.15823279770394
"ME","F23","ELC",2045,5.17787015668112
"ME","F23","ELC",2046,5.1975075156583
"ME","F23","ELC",2047,5.21714487463547
"ME","F23","ELC",2048,5.23678223361265
"ME","F23","ELC",2049,5.25641959346511
"ME","F23","ELC",2050,5.27605695244229
"ME","F24","ELC",2019,4.34158309104
"ME","F24","ELC",2020,4.36371694016
"ME","F24","ELC",2021,4.387974332
"ME","F24","ELC",2022,4.41215004912
"ME","F24","ELC",2023,4.43420222352
"ME","F24","ELC",2024,4.457397844
"ME","F24","ELC",2025,4.47463120992
"ME","F24","ELC",2026,4.48524892352
"ME","F24","ELC",2027,4.498235204
"ME","F24","ELC",2028,4.51473349744
"ME","F24","ELC",2029,4.534988828
"ME","F24","ELC",2030,4.5562242552
"ME","F24","ELC",2031,4.57966489984
"ME","F24","ELC",2032,4.5999202304
"ME","F24","ELC",2033,4.61976718736
"ME","F24","ELC",2034,4.6378989752
"ME","F24","ELC",2035,4.65570406416
"ME","F24","ELC",2036,4.671793984
"ME","F24","ELC",2037,4.68616873472
"ME","F24","ELC",2038,4.69940003936
"ME","F24","ELC",2039,4.71205962096
"ME","F24","ELC",2040,4.7236574312
"ME","F24","ELC",2041,4.75832463772398
"ME","F24","ELC",2042,4.77664882915212
"ME","F24","ELC",2043,4.79497302058027
"ME","F24","ELC",2044,4.81329721200841
"ME","F24","ELC",2045,4.83162140343656
"ME","F24","ELC",2046,4.8499455948647
"ME","F24","ELC",2047,4.86826978629285
"ME","F24","ELC",2048,4.886593977721
"ME","F24","ELC",2049,4.90491816996589
"ME","F24","ELC",2050,4.92324236139403
"ME","W1","ELC",2019,4.90364713566
"ME","W1","ELC",2020,4.92864644664
"ME","W1","ELC",2021,4.9560442155
"ME","W1","ELC",2022,4.98334973598
"ME","W1","ELC",2023,5.00825679858
"ME","W1","ELC",2024,5.0344553385
"ME","W1","ELC",2025,5.05391974668
"ME","W1","ELC",2026,5.06591203608
"ME","W1","ELC",2027,5.0805795285
"ME","W1","ELC",2028,5.09921370126
"ME","W1","ELC",2029,5.1220912995
"ME","W1","ELC",2030,5.1460758783
"ME","W1","ELC",2031,5.17255116336
"ME","W1","ELC",2032,5.1954287616
"ME","W1","ELC",2033,5.21784511794
"ME","W1","ELC",2034,5.2383242583
"ME","W1","ELC",2035,5.25843440514
"ME","W1","ELC",2036,5.276607336
"ME","W1","ELC",2037,5.29284305088
"ME","W1","ELC",2038,5.30778728844
"ME","W1","ELC",2039,5.32208578734
"ME","W1","ELC",2040,5.3351850573
"ME","W1","ELC",2041,5.37434030192113
"ME","W1","ELC",2042,5.39503675455735
"ME","W1","ELC",2043,5.41573320719356
"ME","W1","ELC",2044,5.43642965982978
"ME","W1","ELC",2045,5.457126112466
"ME","W1","ELC",2046,5.47782256510222
"ME","W1","ELC",2047,5.49851901773843
"ME","W1","ELC",2048,5.51921547037465
"ME","W1","ELC",2049,5.53991192393335
"ME","W1","ELC",2050,5.56060837656957
"ME","W2","ELC",2019,4.72146746526
"ME","W2","ELC",2020,4.74553800504
"ME","W2","ELC",2021,4.7719178955
"ME","W2","ELC",2022,4.79820896478
"ME","W2","ELC",2023,4.82219068338
"ME","W2","ELC",2024,4.8474158985
"ME","W2","ELC",2025,4.86615716748
"ME","W2","ELC",2026,4.87770392088
"ME","W2","ELC",2027,4.8918264885
"ME","W2","ELC",2028,4.90976836686
"ME","W2","ELC",2029,4.9317960195
"ME","W2","ELC",2030,4.9548895263
"ME","W2","ELC",2031,4.98038120496
"ME","W2","ELC",2032,5.0024088576
"ME","W2","ELC",2033,5.02399240434
"ME","W2","ELC",2034,5.0437107063
"ME","W2","ELC",2035,5.06307372354
"ME","W2","ELC",2036,5.080571496
"ME","W2","ELC",2037,5.09620402368
"ME","W2","ELC",2038,5.11059305484
"ME","W2","ELC",2039,5.12436033774
"ME","W2","ELC",2040,5.1369729453
"ME","W2","ELC",2041,5.17467349928737
"ME","W2","ELC",2042,5.19460103996573
"ME","W2","ELC",2043,5.21452858064409
"ME","W2","ELC",2044,5.23445612132245
"ME","W2","ELC",2045,5.25438366200081
"ME","W2","ELC",2046,5.27431120267918
"ME","W2","ELC",2047,5.29423874335754
"ME","W2","ELC",2048,5.3141662840359
"ME","W2","ELC",2049,5.33409382560247
"ME","W2","ELC",2050,5.35402136628083
"ME","W3","ELC",2019,4.64479327689
"ME","W3","ELC",2020,4.66847292356
"ME","W3","ELC",2021,4.69442441825
"ME","W3","ELC",2022,4.72028853417
"ME","W3","ELC",2023,4.74388080207
"ME","W3","ELC",2024,4.76869637275
"ME","W3","ELC",2025,4.78713329322
"ME","W3","ELC",2026,4.79849253332
"ME","W3","ELC",2027,4.81238575775
"ME","W3","ELC",2028,4.83003626929
"ME","W3","ELC",2029,4.85170620425
"ME","W3","ELC",2030,4.87442468445
"ME","W3","ELC",2031,4.89950239144
"ME","W3","ELC",2032,4.9211723264
"ME","W3","ELC",2033,4.94240536751
"ME","W3","ELC",2034,4.96180345445
"ME","W3","ELC",2035,4.98085202631
"ME","W3","ELC",2036,4.998065644
"ME","W3","ELC",2037,5.01344430752
"ME","W3","ELC",2038,5.02759966826
"ME","W3","ELC",2039,5.04114337761
"ME","W3","ELC",2040,5.05355116295
"ME","W3","ELC",2041,5.0906394794499
"ME","W3","ELC",2042,5.11024340717976
"ME","W3","ELC",2043,5.12984733490961
"ME","W3","ELC",2044,5.14945126263946
"ME","W3","ELC",2045,5.16905519036931
"ME","W3","ELC",2046,5.18865911809916
"ME","W3","ELC",2047,5.20826304582902
"ME","W3","ELC",2048,5.22786697355887
"ME","W3","ELC",2049,5.24747090216251
"ME","W3","ELC",2050,5.26707482989236
"ME","W4","ELC",2019,4.60740689565
"ME","W4","ELC",2020,4.6308959426
"ME","W4","ELC",2021,4.65663855125
"ME","W4","ELC",2022,4.68229448445
"ME","W4","ELC",2023,4.70569685595
"ME","W4","ELC",2024,4.73031268375
"ME","W4","ELC",2025,4.7486012037
"ME","W4","ELC",2026,4.7598690122
"ME","W4","ELC",2027,4.77365040875
"ME","W4","ELC",2028,4.79115884965
"ME","W4","ELC",2029,4.81265436125
"ME","W4","ELC",2030,4.83518997825
"ME","W4","ELC",2031,4.8600658324
"ME","W4","ELC",2032,4.881561344
"ME","W4","ELC",2033,4.90262347835
"ME","W4","ELC",2034,4.92186542825
"ME","W4","ELC",2035,4.94076067635
"ME","W4","ELC",2036,4.95783574
"ME","W4","ELC",2037,4.9730906192
"ME","W4","ELC",2038,4.9871320421
"ME","W4","ELC",2039,5.00056673685
"ME","W4","ELC",2040,5.01287465075
"ME","W4","ELC",2041,5.0496644398758
"ME","W4","ELC",2042,5.06911057373363
"ME","W4","ELC",2043,5.08855670759146
"ME","W4","ELC",2044,5.10800284144928
"ME","W4","ELC",2045,5.12744897530711
"ME","W4","ELC",2046,5.14689510916494
"ME","W4","ELC",2047,5.16634124302277
"ME","W4","ELC",2048,5.1857873768806
"ME","W4","ELC",2049,5.20523351160518
"ME","W4","ELC",2050,5.22467964546301
"ME","W5","ELC",2019,4.64827878138
"ME","W5","ELC",2020,4.67197619752
"ME","W5","ELC",2021,4.6979471665
"ME","W5","ELC",2022,4.72383069114
"ME","W5","ELC",2023,4.74744066294
"ME","W5","ELC",2024,4.7722748555
"ME","W5","ELC",2025,4.79072561124
"ME","W5","ELC",2026,4.80209337544
"ME","W5","ELC",2027,4.8159970255
"ME","W5","ELC",2028,4.83366078218
"ME","W5","ELC",2029,4.8553469785
"ME","W5","ELC",2030,4.8780825069
"ME","W5","ELC",2031,4.90317903248
"ME","W5","ELC",2032,4.9248652288
"ME","W5","ELC",2033,4.94611420342
"ME","W5","ELC",2034,4.9655268469
"ME","W5","ELC",2035,4.98458971302
"ME","W5","ELC",2036,5.001816248
"ME","W5","ELC",2037,5.01720645184
"ME","W5","ELC",2038,5.03137243492
"ME","W5","ELC",2039,5.04492630762
"ME","W5","ELC",2040,5.0573434039
"ME","W5","ELC",2041,5.09445955188475
"ME","W5","ELC",2042,5.11407819061982
"ME","W5","ELC",2043,5.13369682935488
"ME","W5","ELC",2044,5.15331546808995
"ME","W5","ELC",2045,5.17293410682502
"ME","W5","ELC",2046,5.19255274556009
"ME","W5","ELC",2047,5.21217138429516
"ME","W5","ELC",2048,5.23179002303023
"ME","W5","ELC",2049,5.25140866263974
"ME","W5","ELC",2050,5.2710273013748
"ME","W6","ELC",2019,4.71766567662
"ME","W6","ELC",2020,4.74171683448
"ME","W6","ELC",2021,4.7680754835
"ME","W6","ELC",2022,4.79434538286
"ME","W6","ELC",2023,4.81830779106
"ME","W6","ELC",2024,4.8435126945
"ME","W6","ELC",2025,4.86223887276
"ME","W6","ELC",2026,4.87377632856
"ME","W6","ELC",2027,4.8878875245
"ME","W6","ELC",2028,4.90581495582
"ME","W6","ELC",2029,4.9278248715
"ME","W6","ELC",2030,4.9508997831
"ME","W6","ELC",2031,4.97637093552
"ME","W6","ELC",2032,4.9983808512
"ME","W6","ELC",2033,5.01994701858
"ME","W6","ELC",2034,5.0396494431
"ME","W6","ELC",2035,5.05899686898
"ME","W6","ELC",2036,5.076480552
"ME","W6","ELC",2037,5.09210049216
"ME","W6","ELC",2038,5.10647793708
"ME","W6","ELC",2039,5.12023413438
"ME","W6","ELC",2040,5.1328365861
"ME","W6","ELC",2041,5.17050678309795
"ME","W6","ELC",2042,5.1904182778545
"ME","W6","ELC",2043,5.21032977261106
"ME","W6","ELC",2044,5.23024126736761
"ME","W6","ELC",2045,5.25015276212416
"ME","W6","ELC",2046,5.27006425688071
"ME","W6","ELC",2047,5.28997575163726
"ME","W6","ELC",2048,5.30988724639382
"ME","W6","ELC",2049,5.32979874203786
"ME","W6","ELC",2050,5.34971023679442
"ME","W7","ELC",2019,4.89699347397
"ME","W7","ELC",2020,4.92195886388
"ME","W7","ELC",2021,4.94931945725
"ME","W7","ELC",2022,4.97658792741
"ME","W7","ELC",2023,5.00146119411
"ME","W7","ELC",2024,5.02762418575
"ME","W7","ELC",2025,5.04706218306
"ME","W7","ELC",2026,5.05903820036
"ME","W7","ELC",2027,5.07368579075
"ME","W7","ELC",2028,5.09229467917
"ME","W7","ELC",2029,5.11514123525
"ME","W7","ELC",2030,5.13909326985
"ME","W7","ELC",2031,5.16553263112
"ME","W7","ELC",2032,5.1883791872
"ME","W7","ELC",2033,5.21076512723
"ME","W7","ELC",2034,5.23121647985
"ME","W7","ELC",2035,5.25129933963
"ME","W7","ELC",2036,5.269447612
"ME","W7","ELC",2037,5.28566129696
"ME","W7","ELC",2038,5.30058525698
"ME","W7","ELC",2039,5.31486435453
"ME","W7","ELC",2040,5.32794585035
"ME","W7","ELC",2041,5.36704796599511
"ME","W7","ELC",2042,5.3877163360246
"ME","W7","ELC",2043,5.40838470605409
"ME","W7","ELC",2044,5.42905307608359
"ME","W7","ELC",2045,5.44972144611308
"ME","W7","ELC",2046,5.47038981614257
"ME","W7","ELC",2047,5.49105818617207
"ME","W7","ELC",2048,5.51172655620156
"ME","W7","ELC",2049,5.53239492715228
"ME","W7","ELC",2050,5.55306329718178
"ME","W8","ELC",2019,5.19576877131
"ME","W8","ELC",2020,5.22225734924
"ME","W8","ELC",2021,5.25128726675
"ME","W8","ELC",2022,5.28021944043
"ME","W8","ELC",2023,5.30661027453
"ME","W8","ELC",2024,5.33436952225
"ME","W8","ELC",2025,5.35499347038
"ME","W8","ELC",2026,5.36770016828
"ME","W8","ELC",2027,5.38324143725
"ME","W8","ELC",2028,5.40298569091
"ME","W8","ELC",2029,5.42722616075
"ME","W8","ELC",2030,5.45263955655
"ME","W8","ELC",2031,5.48069203576
"ME","W8","ELC",2032,5.5049325056
"ME","W8","ELC",2033,5.52868425629
"ME","W8","ELC",2034,5.55038338655
"ME","W8","ELC",2035,5.57169154149
"ME","W8","ELC",2036,5.590947076
"ME","W8","ELC",2037,5.60814999008
"ME","W8","ELC",2038,5.62398449054
"ME","W8","ELC",2039,5.63913478419
"ME","W8","ELC",2040,5.65301440805
"ME","W8","ELC",2041,5.69450222142793
"ME","W8","ELC",2042,5.71643160976057
"ME","W8","ELC",2043,5.73836099809322
"ME","W8","ELC",2044,5.76029038642586
"ME","W8","ELC",2045,5.78221977475851
"ME","W8","ELC",2046,5.80414916309116
"ME","W8","ELC",2047,5.8260785514238
"ME","W8","ELC",2048,5.84800793975645
"ME","W8","ELC",2049,5.86993732906653
"ME","W8","ELC",2050,5.89186671739918
"ME","W9","ELC",2019,5.40868116126
"ME","W9","ELC",2020,5.43625518904
"ME","W9","ELC",2021,5.4664746955
"ME","W9","ELC",2022,5.49659245278
"ME","W9","ELC",2023,5.52406473138
"ME","W9","ELC",2024,5.5529614985
"ME","W9","ELC",2025,5.57443057548
"ME","W9","ELC",2026,5.58765796888
"ME","W9","ELC",2027,5.6038360885
"ME","W9","ELC",2028,5.62438942286
"ME","W9","ELC",2029,5.6496232195
"ME","W9","ELC",2030,5.6760780063
"ME","W9","ELC",2031,5.70528002096
"ME","W9","ELC",2032,5.7305138176
"ME","W9","ELC",2033,5.75523886834
"ME","W9","ELC",2034,5.7778271863
"ME","W9","ELC",2035,5.80000850754
"ME","W9","ELC",2036,5.820053096
"ME","W9","ELC",2037,5.83796095168
"ME","W9","ELC",2038,5.85444431884
"ME","W9","ELC",2039,5.87021544174
"ME","W9","ELC",2040,5.8846638253
"ME","W9","ELC",2041,5.92785172770977
"ME","W9","ELC",2042,5.95067973926557
"ME","W9","ELC",2043,5.97350775082137
"ME","W9","ELC",2044,5.99633576237717
"ME","W9","ELC",2045,6.01916377393297
"ME","W9","ELC",2046,6.04199178548878
"ME","W9","ELC",2047,6.06481979704458
"ME","W9","ELC",2048,6.08764780860038
"ME","W9","ELC",2049,6.11047582117367
"ME","W9","ELC",2050,6.13330383272947
"ME","W10","ELC",2019,5.55854403351
"ME","W10","ELC",2020,5.58688207804
"ME","W10","ELC",2021,5.61793890175
"ME","W10","ELC",2022,5.64889115703
"ME","W10","ELC",2023,5.67712463313
"ME","W10","ELC",2024,5.70682206725
"ME","W10","ELC",2025,5.72888600598
