REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"E","S5","HYD",1,2047,302.941368157047
"E","S5","HYD",1,2048,303.005720566566
"E","S5","HYD",1,2049,310.705340309649
"E","S5","HYD",1,2050,314.531621637557
"E","S5","WN",1,2019,45.1379435914181
"E","S5","WN",1,2020,52.4096810779159
"E","S5","WN",1,2021,50.2656313003134
"E","S5","WN",1,2022,89.9221809181954
"E","S5","WN",1,2023,87.9871806342101
"E","S5","WN",1,2024,86.1489188292125
"E","S5","WN",1,2025,86.0335536706307
"E","S5","WN",1,2026,88.5778703552487
"E","S5","WN",1,2027,93.5836684025413
"E","S5","WN",1,2028,92.0863979385998
"E","S5","WN",1,2029,91.5892262679058
"E","S5","WN",1,2030,90.2379391498708
"E","S5","WN",1,2031,96.6297290015794
"E","S5","WN",1,2032,102.804827846285
"E","S5","WN",1,2033,105.547970189796
"E","S5","WN",1,2034,104.447343219538
"E","S5","WN",1,2035,109.051438271779
"E","S5","WN",1,2036,113.681315513279
"E","S5","WN",1,2037,117.153542688819
"E","S5","WN",1,2038,121.433039621484
"E","S5","WN",1,2039,123.857316942756
"E","S5","WN",1,2040,126.906457224988
"E","S5","WN",1,2041,140.865513448437
"E","S5","WN",1,2042,184.780659201281
"E","S5","WN",1,2043,219.389638948922
"E","S5","WN",1,2044,415.120376460931
"E","S5","WN",1,2045,427.637954422165
"E","S5","WN",1,2046,437.828973979036
"E","S5","WN",1,2047,445.532417597701
"E","S5","WN",1,2048,451.742976327867
"E","S5","WN",1,2049,450.307821786352
"E","S5","WN",1,2050,452.745794537072
"E","S5","GS",1,2019,310.159026887586
"E","S5","GS",1,2020,309.878580393186
"E","S5","GS",1,2021,309.609344946786
"E","S5","GS",1,2022,309.350866429986
"E","S5","GS",1,2023,309.102747489186
"E","S5","GS",1,2024,308.864534005986
"E","S5","GS",1,2025,308.635857009186
"E","S5","GS",1,2026,308.416319145186
"E","S5","GS",1,2027,308.205579825186
"E","S5","GS",1,2028,308.003270077986
"E","S5","GS",1,2029,307.809049314786
"E","S5","GS",1,2030,307.622576946786
"E","S5","GS",1,2031,307.443597532386
"E","S5","GS",1,2032,307.271742100386
"E","S5","GS",1,2033,307.106783591586
"E","S5","GS",1,2034,306.948409799586
"E","S5","GS",1,2035,306.796393665186
"E","S5","GS",1,2036,306.650422981986
"E","S5","GS",1,2037,306.510327455586
"E","S5","GS",1,2038,306.375823261986
"E","S5","GS",1,2039,306.246683341986
"E","S5","GS",1,2040,306.122737401186
"E","S5","GS",1,2041,306.003729997986
"E","S5","GS",1,2042,282.841755969745
"E","S5","GS",1,2043,305.778685948386
"E","S5","GS",1,2044,2.5260336
"E","S5","GS",1,2045,2.4266952
"E","S5","GS",1,2046,2.3273568
"E","S5","GS",1,2047,2.23653312
"E","S5","GS",1,2048,2.14570944
"E","S5","GS",1,2049,2.06056224
"E","S5","GS",1,2050,1.97825328
"E","S5","CL",1,2019,124.86016944
"E","S5","CL",1,2020,121.738673088
"E","S5","CL",1,2021,118.6951968
"E","S5","PV",1,2021,0.00750151717783768
"E","S5","PV",1,2022,0.0439450427455711
"E","S5","PV",1,2023,0.0502793718440167
"E","S5","PV",1,2024,0.0569916633793549
"E","S5","PV",1,2025,0.0622524886046228
"E","S5","PV",1,2026,0.0651480839330442
"E","S5","PV",1,2027,0.0661424839081349
"E","S5","PV",1,2028,0.0730619337835331
"E","S5","PV",1,2029,0.0797144832081288
"E","S5","PV",1,2030,0.0890388262434666
"E","S5","PV",1,2031,0.0890388262436911
"E","S5","PV",1,2032,0.0890388262435788
"E","S5","PV",1,2033,0.0934175337675309
"E","S5","PV",1,2034,0.106180002575746
"E","S5","PV",1,2035,0.10744330246763
"E","S5","PV",1,2036,0.107876266273842
"E","S5","PV",1,2037,0.110494525288309
"E","S5","PV",1,2038,0.110816540847519
"E","S5","PV",1,2039,0.112829522412154
"E","S5","PV",1,2040,0.112829522412154
"E","S5","PV",1,2041,0.113007163531634
"E","S5","PV",1,2042,0.0985759870165724
"E","S5","PV",1,2043,0.0922416579181269
"E","S5","PV",1,2044,0.0855293663827887
"E","S5","PV",1,2045,0.0802685411575208
"E","S5","PV",1,2046,0.0773729458290993
"E","S5","PV",1,2047,0.0763785458541337
"E","S5","PV",1,2048,0.0765283309161171
"E","S5","PV",1,2049,0.0814475740936759
"E","S5","PV",1,2050,0.0837397002118412
"E","S5","MIN_HYD",1,2019,93.1519728375044
"E","S5","MIN_HYD",1,2020,93.8675684378742
"E","S5","MIN_HYD",1,2021,107.548240774094
"E","S5","MIN_HYD",1,2022,453.042461879898
"E","S5","MIN_HYD",1,2023,467.142655024234
"E","S5","MIN_HYD",1,2024,215.494963961729
"E","S5","MIN_HYD",1,2025,222.425243762558
"E","S5","MIN_HYD",1,2026,494.551573047046
"E","S5","MIN_HYD",1,2027,227.505341286421
"E","S5","MIN_HYD",1,2028,506.942349052749
"E","S5","MIN_HYD",1,2029,515.550544141069
"E","S5","MIN_HYD",1,2030,527.347222067648
"E","S5","MIN_HYD",1,2031,527.727775658457
"E","S5","MIN_HYD",1,2032,528.095615711243
"E","S5","MIN_HYD",1,2033,533.26362373775
"E","S5","MIN_HYD",1,2034,543.534129396818
"E","S5","MIN_HYD",1,2035,544.65262971839
"E","S5","MIN_HYD",1,2036,545.201229228204
"E","S5","MIN_HYD",1,2037,547.033060558216
"E","S5","MIN_HYD",1,2038,547.445163841977
"E","S5","MIN_HYD",1,2039,265.719628894079
"E","S5","MIN_HYD",1,2040,548.88597326241
"E","S5","MIN_HYD",1,2041,549.786100824802
"E","S5","MIN_HYD",1,2042,516.846583296753
"E","S5","MIN_HYD",1,2043,461.663950816485
"E","S5","MIN_HYD",1,2044,314.502046179442
"E","S5","MIN_HYD",1,2045,543.831223904845
"E","S5","MIN_HYD",1,2046,304.368756371383
"E","S5","MIN_HYD",1,2047,546.910147989117
"E","S5","MIN_HYD",1,2048,549.929277473686
"E","S5","MIN_HYD",1,2049,557.249143310653
"E","S5","MIN_HYD",1,2050,561.821405858907
"E","S5","MIN_WN",1,2019,45.1379435914181
"E","S5","MIN_WN",1,2020,52.4096810779159
"E","S5","MIN_WN",1,2021,50.2656313003134
"E","S5","MIN_WN",1,2022,89.9221809181954
"E","S5","MIN_WN",1,2023,87.9871806342101
"E","S5","MIN_WN",1,2024,86.1489188292125
"E","S5","MIN_WN",1,2025,86.0335536706307
"E","S5","MIN_WN",1,2026,88.5778703552487
"E","S5","MIN_WN",1,2027,93.5836684025413
"E","S5","MIN_WN",1,2028,92.0863979385998
"E","S5","MIN_WN",1,2029,91.5892262679058
"E","S5","MIN_WN",1,2030,90.2379391498708
"E","S5","MIN_WN",1,2031,96.6297290015794
"E","S5","MIN_WN",1,2032,102.804827846285
"E","S5","MIN_WN",1,2033,105.547970189796
"E","S5","MIN_WN",1,2034,104.447343219538
"E","S5","MIN_WN",1,2035,109.051438271779
"E","S5","MIN_WN",1,2036,113.681315513279
"E","S5","MIN_WN",1,2037,117.153542688819
"E","S5","MIN_WN",1,2038,121.433039621484
"E","S5","MIN_WN",1,2039,123.857316942756
"E","S5","MIN_WN",1,2040,126.906457224988
"E","S5","MIN_WN",1,2041,140.865513448437
"E","S5","MIN_WN",1,2042,184.780659201281
"E","S5","MIN_WN",1,2043,219.389638948922
"E","S5","MIN_WN",1,2044,415.120376460931
"E","S5","MIN_WN",1,2045,427.637954422165
"E","S5","MIN_WN",1,2046,859.486252387897
"E","S5","MIN_WN",1,2047,445.532417597701
"E","S5","MIN_WN",1,2048,886.800328077837
"E","S5","MIN_WN",1,2049,450.307821786352
"E","S5","MIN_WN",1,2050,888.768924300748
"E","S5","MIN_GS",1,2019,3005.99482585725
"E","S5","MIN_GS",1,2020,2985.90146402002
"E","S5","MIN_GS",1,2021,2965.94694977993
"E","S5","MIN_GS",1,2022,2946.12507306901
"E","S5","MIN_GS",1,2023,2926.43026185387
"E","S5","MIN_GS",1,2024,2906.85649991254
"E","S5","MIN_GS",1,2025,2887.39866945682
"E","S5","MIN_GS",1,2026,2868.05147059129
"E","S5","MIN_GS",1,2027,2848.81021846507
"E","S5","MIN_GS",1,2028,2829.67004262961
"E","S5","MIN_GS",1,2029,2810.62641578589
"E","S5","MIN_GS",1,2030,2791.67488579208
"E","S5","MIN_GS",1,2031,2790.0506476064
"E","S5","MIN_GS",1,2032,2788.491059561
"E","S5","MIN_GS",1,2033,2786.99406109364
"E","S5","MIN_GS",1,2034,2785.55681893124
"E","S5","MIN_GS",1,2035,2784.17727251156
"E","S5","MIN_GS",1,2036,2782.85258856152
"E","S5","MIN_GS",1,2037,2781.58122165944
"E","S5","MIN_GS",1,2038,2780.36059610252
"E","S5","MIN_GS",1,2039,2779.18865132852
"E","S5","MIN_GS",1,2040,2778.06384191576
"E","S5","MIN_GS",1,2041,2776.98384973172
"E","S5","MIN_GS",1,2042,2566.78893542544
"E","S5","MIN_GS",1,2043,2774.9415749816
"E","S5","MIN_GS",1,2044,22.92375492
"E","S5","MIN_GS",1,2045,22.02225894
"E","S5","MIN_GS",1,2046,21.12076296
"E","S5","MIN_GS",1,2047,20.296538064
"E","S5","MIN_GS",1,2048,19.472313168
"E","S5","MIN_GS",1,2049,18.699602328
"E","S5","MIN_GS",1,2050,17.952648516
"E","S5","MIN_CL",1,2019,1097.16414601851
"E","S5","MIN_CL",1,2020,1069.21337451028
"E","S5","MIN_CL",1,2021,1041.97426338801
"E","S5","MIN_PV",1,2021,0.00750151717783768
"E","S5","MIN_PV",1,2022,0.0439450427455711
"E","S5","MIN_PV",1,2023,0.0502793718440167
"E","S5","MIN_PV",1,2024,0.0569916633793549
"E","S5","MIN_PV",1,2025,0.0622524886046228
"E","S5","MIN_PV",1,2026,0.0651480839330442
"E","S5","MIN_PV",1,2027,0.0661424839081349
"E","S5","MIN_PV",1,2028,0.0730619337835331
"E","S5","MIN_PV",1,2029,0.0797144832081288
"E","S5","MIN_PV",1,2030,0.0890388262434666
"E","S5","MIN_PV",1,2031,0.0890388262436911
"E","S5","MIN_PV",1,2032,0.0890388262435788
"E","S5","MIN_PV",1,2033,0.0934175337675309
"E","S5","MIN_PV",1,2034,0.106180002575746
"E","S5","MIN_PV",1,2035,0.10744330246763
"E","S5","MIN_PV",1,2036,0.107876266273842
"E","S5","MIN_PV",1,2037,0.110494525288309
"E","S5","MIN_PV",1,2038,0.110816540847519
"E","S5","MIN_PV",1,2039,0.112829522412154
"E","S5","MIN_PV",1,2040,0.112829522412154
"E","S5","MIN_PV",1,2041,0.113007163531634
"E","S5","MIN_PV",1,2042,0.0985759870165724
"E","S5","MIN_PV",1,2043,0.0922416579181269
"E","S5","MIN_PV",1,2044,0.0855293663827887
"E","S5","MIN_PV",1,2045,0.0802685411575208
"E","S5","MIN_PV",1,2046,0.0773729458290993
"E","S5","MIN_PV",1,2047,0.0763785458541337
"E","S5","MIN_PV",1,2048,0.0765283309161171
"E","S5","MIN_PV",1,2049,0.0814475740936759
"E","S5","MIN_PV",1,2050,0.0837397002118412
"E","S6","HYD",1,2019,92.7460025198206
"E","S6","HYD",1,2020,93.5272375213494
"E","S6","HYD",1,2021,104.666480184052
"E","S6","HYD",1,2022,180.080247164828
"E","S6","HYD",1,2023,188.450575394445
"E","S6","HYD",1,2024,196.389771038217
"E","S6","HYD",1,2025,201.550358249993
"E","S6","HYD",1,2026,204.297332358583
"E","S6","HYD",1,2027,205.387064853919
"E","S6","HYD",1,2028,211.237889463545
"E","S6","HYD",1,2029,215.917675014172
"E","S6","HYD",1,2030,220.793820809923
"E","S6","HYD",1,2031,221.234330774715
"E","S6","HYD",1,2032,221.659679637153
"E","S6","HYD",1,2033,223.74537830652
"E","S6","HYD",1,2034,226.341926832822
"E","S6","HYD",1,2035,226.80609754781
"E","S6","HYD",1,2036,227.167360659909
"E","S6","HYD",1,2037,227.626120680282
"E","S6","HYD",1,2038,227.922818703856
"E","S6","HYD",1,2039,228.196179958161
"E","S6","HYD",1,2040,228.401435837527
"E","S6","HYD",1,2041,229.259235424598
"E","S6","HYD",1,2042,219.957612532151
"E","S6","HYD",1,2043,171.055601924315
"E","S6","HYD",1,2044,288.954216990724
"E","S6","HYD",1,2045,284.599720753135
"E","S6","HYD",1,2046,281.755526425981
"E","S6","HYD",1,2047,280.728123371825
"E","S6","HYD",1,2048,280.795076962294
"E","S6","HYD",1,2049,286.826647806627
"E","S6","HYD",1,2050,289.901737059967
"E","S6","WN",1,2019,44.6880062948887
"E","S6","WN",1,2020,51.8872587356485
"E","S6","WN",1,2021,49.7645809542824
"E","S6","WN",1,2022,89.0258320870083
"E","S6","WN",1,2023,87.1101199833717
"E","S6","WN",1,2024,85.2901820646889
"E","S6","WN",1,2025,85.1759668718219
"E","S6","WN",1,2026,87.6949216795021
"E","S6","WN",1,2027,92.6508216795827
"E","S6","WN",1,2028,91.1684760830836
"E","S6","WN",1,2029,90.676260244659
"E","S6","WN",1,2030,89.3384428247172
"E","S6","WN",1,2031,95.6665189930576
"E","S6","WN",1,2032,101.780064141274
"E","S6","WN",1,2033,104.495862703659
"E","S6","WN",1,2034,103.406206838509
"E","S6","WN",1,2035,107.964408039237
"E","S6","WN",1,2036,112.548134431062
"E","S6","WN",1,2037,115.985750271128
"E","S6","WN",1,2038,120.222588962694
"E","S6","WN",1,2039,122.622700965452
"E","S6","WN",1,2040,125.641447263683
"E","S6","WN",1,2041,139.461358911205
"E","S6","WN",1,2042,182.938756277999
"E","S6","WN",1,2043,217.202751971333
"E","S6","WN",1,2044,410.98243562761
"E","S6","WN",1,2045,423.37523774088
"E","S6","WN",1,2046,433.464672701213
"E","S6","WN",1,2047,441.091328005658
"E","S6","WN",1,2048,447.239979573408
"E","S6","WN",1,2049,445.819130724691
"E","S6","WN",1,2050,448.232801640166
"E","S6","GS",1,2019,310.159026887588
"E","S6","GS",1,2020,309.878580393186
"E","S6","GS",1,2021,309.609344946786
"E","S6","GS",1,2022,309.350866429986
"E","S6","GS",1,2023,309.102747489186
"E","S6","GS",1,2024,308.864534005986
"E","S6","GS",1,2025,308.635857009186
"E","S6","GS",1,2026,308.416319145186
"E","S6","GS",1,2027,308.205579825186
"E","S6","GS",1,2028,308.003270077986
"E","S6","GS",1,2029,307.809049314786
"E","S6","GS",1,2030,307.622576946786
"E","S6","GS",1,2031,307.443597532386
"E","S6","GS",1,2032,307.271742100386
"E","S6","GS",1,2033,307.106783591586
"E","S6","GS",1,2034,306.948409799586
"E","S6","GS",1,2035,306.796393665186
"E","S6","GS",1,2036,306.650422981986
"E","S6","GS",1,2037,306.510327455586
"E","S6","GS",1,2038,306.375823261986
"E","S6","GS",1,2039,306.246683341986
"E","S6","GS",1,2040,306.122737401186
"E","S6","GS",1,2041,306.003729997986
"E","S6","GS",1,2042,282.841755969745
"E","S6","GS",1,2043,305.778685948386
"E","S6","GS",1,2044,2.5260336
"E","S6","GS",1,2045,2.4266952
"E","S6","GS",1,2046,2.3273568
"E","S6","GS",1,2047,2.23653312
"E","S6","GS",1,2048,2.14570944
"E","S6","GS",1,2049,2.06056224
"E","S6","GS",1,2050,1.97825328
"E","S6","CL",1,2019,124.86016944
"E","S6","CL",1,2020,121.738673088
"E","S6","CL",1,2021,118.6951968
"E","S6","PV",1,2021,2.51527031165173
"E","S6","PV",1,2022,14.73484079844
"E","S6","PV",1,2023,16.8587511418866
"E","S6","PV",1,2024,19.1093928749839
"E","S6","PV",1,2025,20.8733557094619
"E","S6","PV",1,2026,21.8442533014389
"E","S6","PV",1,2027,22.1776771510359
"E","S6","PV",1,2028,24.4977793959484
"E","S6","PV",1,2029,26.7283895069796
"E","S6","PV",1,2030,29.8548561478638
"E","S6","PV",1,2031,29.8548561478638
"E","S6","PV",1,2032,29.8548561478638
"E","S6","PV",1,2033,31.3230435527609
"E","S6","PV",1,2034,35.6023190827191
"E","S6","PV",1,2035,36.0259054903971
"E","S6","PV",1,2036,36.171078924259
"E","S6","PV",1,2037,37.0489852211262
"E","S6","PV",1,2038,37.156957536162
"E","S6","PV",1,2039,37.8319133680817
"E","S6","PV",1,2040,37.831913368082
"E","S6","PV",1,2041,37.8914767101851
"E","S6","PV",1,2042,33.0526809052807
"E","S6","PV",1,2043,30.9287705618337
"E","S6","PV",1,2044,28.6781288287369
"E","S6","PV",1,2045,26.9141659942588
"E","S6","PV",1,2046,25.9432684022817
"E","S6","PV",1,2047,25.6098445526849
"E","S6","PV",1,2048,25.6600677156689
"E","S6","PV",1,2049,27.3094975612559
"E","S6","PV",1,2050,28.078050993644
"E","S6","MIN_HYD",1,2019,374.075366934993
"E","S6","MIN_HYD",1,2020,373.725584398956
"E","S6","MIN_HYD",1,2021,104.666480184052
"E","S6","MIN_HYD",1,2022,180.080247164828
"E","S6","MIN_HYD",1,2023,188.450575394445
"E","S6","MIN_HYD",1,2024,196.389771038217
"E","S6","MIN_HYD",1,2025,201.550358249993
"E","S6","MIN_HYD",1,2026,494.551573047046
"E","S6","MIN_HYD",1,2027,205.387064853919
"E","S6","MIN_HYD",1,2028,506.942349052749
"E","S6","MIN_HYD",1,2029,515.550544141069
"E","S6","MIN_HYD",1,2030,527.347222067648
"E","S6","MIN_HYD",1,2031,527.727775658457
"E","S6","MIN_HYD",1,2032,528.095615711243
"E","S6","MIN_HYD",1,2033,533.26362373775
"E","S6","MIN_HYD",1,2034,543.534129396818
"E","S6","MIN_HYD",1,2035,544.65262971839
"E","S6","MIN_HYD",1,2036,545.201229228204
"E","S6","MIN_HYD",1,2037,547.033060558216
"E","S6","MIN_HYD",1,2038,547.445163841977
"E","S6","MIN_HYD",1,2039,548.731064311732
"E","S6","MIN_HYD",1,2040,548.88597326241
"E","S6","MIN_HYD",1,2041,549.786100824802
"E","S6","MIN_HYD",1,2042,219.957612532151
"E","S6","MIN_HYD",1,2043,461.663950816485
"E","S6","MIN_HYD",1,2044,288.954216990724
"E","S6","MIN_HYD",1,2045,284.599720753135
"E","S6","MIN_HYD",1,2046,544.700299313488
"E","S6","MIN_HYD",1,2047,546.910147989117
"E","S6","MIN_HYD",1,2048,549.929277473686
"E","S6","MIN_HYD",1,2049,557.249143310653
"E","S6","MIN_HYD",1,2050,561.821405858907
"E","S6","MIN_WN",1,2019,44.6880062948887
"E","S6","MIN_WN",1,2020,51.8872587356485
"E","S6","MIN_WN",1,2021,49.7645809542825
"E","S6","MIN_WN",1,2022,89.0258320870083
"E","S6","MIN_WN",1,2023,87.1101199833717
"E","S6","MIN_WN",1,2024,85.2901820646889
"E","S6","MIN_WN",1,2025,85.1759668718219
"E","S6","MIN_WN",1,2026,87.6949216795021
"E","S6","MIN_WN",1,2027,92.6508216795828
"E","S6","MIN_WN",1,2028,91.1684760830836
"E","S6","MIN_WN",1,2029,90.676260244659
"E","S6","MIN_WN",1,2030,89.3384428247172
"E","S6","MIN_WN",1,2031,95.6665189930577
"E","S6","MIN_WN",1,2032,101.780064141274
"E","S6","MIN_WN",1,2033,104.495862703659
"E","S6","MIN_WN",1,2034,103.406206838509
"E","S6","MIN_WN",1,2035,107.964408039237
"E","S6","MIN_WN",1,2036,112.548134431062
"E","S6","MIN_WN",1,2037,115.985750271128
"E","S6","MIN_WN",1,2038,120.222588962694
"E","S6","MIN_WN",1,2039,122.622700965452
"E","S6","MIN_WN",1,2040,125.641447263683
"E","S6","MIN_WN",1,2041,139.461358911205
"E","S6","MIN_WN",1,2042,182.938756277999
"E","S6","MIN_WN",1,2043,217.202751971333
"E","S6","MIN_WN",1,2044,410.98243562761
"E","S6","MIN_WN",1,2045,423.37523774088
"E","S6","MIN_WN",1,2046,859.486252387897
"E","S6","MIN_WN",1,2047,874.608604447229
"E","S6","MIN_WN",1,2048,886.800328077837
"E","S6","MIN_WN",1,2049,445.819130724691
"E","S6","MIN_WN",1,2050,888.768924300748
"E","S6","MIN_GS",1,2019,3005.99482585727
"E","S6","MIN_GS",1,2020,2985.90146402002
"E","S6","MIN_GS",1,2021,2965.94694977993
"E","S6","MIN_GS",1,2022,2946.12507306901
"E","S6","MIN_GS",1,2023,2926.43026185387
"E","S6","MIN_GS",1,2024,2906.85649991254
"E","S6","MIN_GS",1,2025,2887.39866945682
"E","S6","MIN_GS",1,2026,2868.05147059129
"E","S6","MIN_GS",1,2027,2848.81021846507
"E","S6","MIN_GS",1,2028,2829.67004262961
"E","S6","MIN_GS",1,2029,2810.62641578589
"E","S6","MIN_GS",1,2030,2791.67488579208
"E","S6","MIN_GS",1,2031,2790.0506476064
"E","S6","MIN_GS",1,2032,2788.491059561
"E","S6","MIN_GS",1,2033,2786.99406109364
"E","S6","MIN_GS",1,2034,2785.55681893124
"E","S6","MIN_GS",1,2035,2784.17727251156
"E","S6","MIN_GS",1,2036,2782.85258856152
"E","S6","MIN_GS",1,2037,2781.58122165944
"E","S6","MIN_GS",1,2038,2780.36059610252
"E","S6","MIN_GS",1,2039,2779.18865132852
"E","S6","MIN_GS",1,2040,2778.06384191576
"E","S6","MIN_GS",1,2041,2776.98384973172
"E","S6","MIN_GS",1,2042,2566.78893542544
"E","S6","MIN_GS",1,2043,2774.9415749816
"E","S6","MIN_GS",1,2044,22.92375492
"E","S6","MIN_GS",1,2045,22.02225894
"E","S6","MIN_GS",1,2046,21.12076296
"E","S6","MIN_GS",1,2047,20.296538064
"E","S6","MIN_GS",1,2048,19.472313168
"E","S6","MIN_GS",1,2049,18.699602328
"E","S6","MIN_GS",1,2050,17.952648516
"E","S6","MIN_CL",1,2019,1097.16414601851
"E","S6","MIN_CL",1,2020,1069.21337451028
"E","S6","MIN_CL",1,2021,1041.97426338801
"E","S6","MIN_PV",1,2021,2.51527031165173
"E","S6","MIN_PV",1,2022,279.421193712295
"E","S6","MIN_PV",1,2023,319.697540883047
"E","S6","MIN_PV",1,2024,362.377133305065
"E","S6","MIN_PV",1,2025,395.827688191697
"E","S6","MIN_PV",1,2026,21.8442533014389
"E","S6","MIN_PV",1,2027,420.561925851578
"E","S6","MIN_PV",1,2028,24.4977793959484
"E","S6","MIN_PV",1,2029,26.7283895069796
"E","S6","MIN_PV",1,2030,29.8548561478638
"E","S6","MIN_PV",1,2031,29.8548561478638
"E","S6","MIN_PV",1,2032,29.8548561478638
"E","S6","MIN_PV",1,2033,31.3230435527609
"E","S6","MIN_PV",1,2034,35.6023190827191
"E","S6","MIN_PV",1,2035,36.0259054903971
"E","S6","MIN_PV",1,2036,685.9229895411
"E","S6","MIN_PV",1,2037,37.0489852211262
"E","S6","MIN_PV",1,2038,37.156957536162
"E","S6","MIN_PV",1,2039,717.41788990681
"E","S6","MIN_PV",1,2040,37.831913368082
"E","S6","MIN_PV",1,2041,37.8914767101851
"E","S6","MIN_PV",1,2042,33.0526809052807
"E","S6","MIN_PV",1,2043,586.511527926133
"E","S6","MIN_PV",1,2044,543.831935504115
"E","S6","MIN_PV",1,2045,26.9141659942588
"E","S6","MIN_PV",1,2046,25.9432684022817
"E","S6","MIN_PV",1,2047,25.6098445526849
"E","S6","MIN_PV",1,2048,25.6600677156689
"E","S6","MIN_PV",1,2049,27.3094975612559
"E","S6","MIN_PV",1,2050,532.452480015214
"E","S7","HYD",1,2019,96.9836394954705
"E","S7","HYD",1,2020,97.8451076981525
"E","S7","HYD",1,2021,101.908923906508
"E","S7","HYD",1,2022,143.065057135098
"E","S7","HYD",1,2023,145.46957035566
"E","S7","HYD",1,2024,147.083617536921
"E","S7","HYD",1,2025,147.297126510771
"E","S7","HYD",1,2026,147.355141467281
"E","S7","HYD",1,2027,147.577339801035
"E","S7","HYD",1,2028,146.897437343262
"E","S7","HYD",1,2029,145.304637886671
"E","S7","HYD",1,2030,141.369183927148
"E","S7","HYD",1,2031,141.897850326159
"E","S7","HYD",1,2032,142.408372690446
"E","S7","HYD",1,2033,140.399848460556
"E","S7","HYD",1,2034,130.918488839921
"E","S7","HYD",1,2035,130.251285349906
"E","S7","HYD",1,2036,130.2667777352
"E","S7","HYD",1,2037,128.29643414893
"E","S7","HYD",1,2038,128.347276071537
"E","S7","HYD",1,2039,126.749076723992
"E","S7","HYD",1,2040,126.996088086973
"E","S7","HYD",1,2041,127.879426171646
"E","S7","HYD",1,2042,132.607230379779
"E","S7","HYD",1,2043,89.9898396359281
"E","S7","HYD",1,2044,215.612099204069
"E","S7","HYD",1,2045,216.375532246001
"E","S7","HYD",1,2046,216.389502490824
"E","S7","HYD",1,2047,216.399702188266
"E","S7","HYD",1,2048,216.408628839836
"E","S7","HYD",1,2049,217.805574189005
"E","S7","HYD",1,2050,218.764655512038
"E","S7","WN",1,2019,44.3853319824422
"E","S7","WN",1,2020,51.5358234923996
"E","S7","WN",1,2021,49.4275227238227
"E","S7","WN",1,2022,88.4228552538261
"E","S7","WN",1,2023,86.5201183731159
"E","S7","WN",1,2024,84.7125069935631
"E","S7","WN",1,2025,84.5990653864484
"E","S7","WN",1,2026,87.1009591753517
"E","S7","WN",1,2027,92.0232925934914
"E","S7","WN",1,2028,90.5509870048473
"E","S7","WN",1,2029,90.0621049712357
"E","S7","WN",1,2030,88.733348661899
"E","S7","WN",1,2031,95.0185644240108
"E","S7","WN",1,2032,101.090702196338
"E","S7","WN",1,2033,103.788106506423
"E","S7","WN",1,2034,102.705830940085
"E","S7","WN",1,2035,107.233159194607
"E","S7","WN",1,2036,111.785839756709
"E","S7","WN",1,2037,115.200172436546
"E","S7","WN",1,2038,119.408314787769
"E","S7","WN",1,2039,121.792170700572
"E","S7","WN",1,2040,124.790470864907
"E","S7","WN",1,2041,138.516779494464
"E","S7","WN",1,2042,181.69970206934
"E","S7","WN",1,2043,215.731625844546
"E","S7","WN",1,2044,408.198829097698
"E","S7","WN",1,2045,420.507694083986
"E","S7","WN",1,2046,430.52879274913
"E","S7","WN",1,2047,438.103792299785
"E","S7","WN",1,2048,444.210798713946
"E","S7","WN",1,2049,442.799573352245
"E","S7","WN",1,2050,445.196896342507
"E","S7","GS",1,2019,310.159026887586
"E","S7","GS",1,2020,309.878580393186
"E","S7","GS",1,2021,309.609344946786
"E","S7","GS",1,2022,309.350866429986
"E","S7","GS",1,2023,309.102747489186
"E","S7","GS",1,2024,308.864534005986
"E","S7","GS",1,2025,308.635857009186
"E","S7","GS",1,2026,308.416319145186
"E","S7","GS",1,2027,308.205579825186
"E","S7","GS",1,2028,308.003270077986
"E","S7","GS",1,2029,307.809049314786
"E","S7","GS",1,2030,307.622576946786
"E","S7","GS",1,2031,307.443597532386
"E","S7","GS",1,2032,307.271742100386
"E","S7","GS",1,2033,307.106783591586
"E","S7","GS",1,2034,306.948409799586
"E","S7","GS",1,2035,306.796393665186
"E","S7","GS",1,2036,306.650422981986
"E","S7","GS",1,2037,306.510327455586
"E","S7","GS",1,2038,306.375823261986
"E","S7","GS",1,2039,306.246683341986
"E","S7","GS",1,2040,306.122737401186
"E","S7","GS",1,2041,306.003729997986
"E","S7","GS",1,2042,282.841755969745
"E","S7","GS",1,2043,305.778685948386
"E","S7","GS",1,2044,2.5260336
"E","S7","GS",1,2045,2.4266952
"E","S7","GS",1,2046,2.3273568
"E","S7","GS",1,2047,2.23653312
"E","S7","GS",1,2048,2.14570944
"E","S7","GS",1,2049,2.06056224
"E","S7","GS",1,2050,1.97825328
"E","S7","CL",1,2019,124.86016944
"E","S7","CL",1,2020,121.738673088
"E","S7","CL",1,2021,118.6951968
"E","S7","PV",1,2021,9.6328168496413
"E","S7","PV",1,2022,56.4305244102322
"E","S7","PV",1,2023,64.5645365872553
"E","S7","PV",1,2024,73.1838963072244
"E","S7","PV",1,2025,79.9394051825085
"E","S7","PV",1,2026,83.6576849395377
"E","S7","PV",1,2027,84.9346096746614
"E","S7","PV",1,2028,93.8199846954511
"E","S7","PV",1,2029,102.362628626398
"E","S7","PV",1,2030,114.336164988926
