PROVINCE,MONTH,DAY,HOUR,VALUE
MAN,11,15,3,2372.051282051282
MAN,11,15,4,2415.641025641026
MAN,11,15,5,2519.2307692307695
MAN,11,15,6,2635.897435897436
MAN,11,15,7,2672.051282051282
MAN,11,15,8,2687.1794871794873
MAN,11,15,9,2700.769230769231
MAN,11,15,10,2690.512820512821
MAN,11,15,11,2677.1794871794873
MAN,11,15,12,2682.5641025641025
MAN,11,15,13,2699.74358974359
MAN,11,15,14,2698.2051282051284
MAN,11,15,15,2731.2820512820513
MAN,11,15,16,2747.948717948718
MAN,11,15,17,2702.8205128205127
MAN,11,15,18,2675.897435897436
MAN,11,15,19,2633.5897435897436
MAN,11,15,20,2591.794871794872
MAN,11,15,21,2516.923076923077
MAN,11,15,22,2456.153846153846
MAN,11,16,23,2400.25641025641
MAN,11,16,24,2362.3076923076924
MAN,11,16,1,2345.3846153846152
MAN,11,16,2,2325.128205128205
MAN,11,16,3,2321.5384615384614
MAN,11,16,4,2334.3589743589746
MAN,11,16,5,2372.051282051282
MAN,11,16,6,2433.3333333333335
MAN,11,16,7,2477.4358974358975
MAN,11,16,8,2510.512820512821
MAN,11,16,9,2516.6666666666665
MAN,11,16,10,2520.512820512821
MAN,11,16,11,2521.025641025641
MAN,11,16,12,2508.7179487179487
MAN,11,16,13,2504.871794871795
MAN,11,16,14,2524.3589743589746
MAN,11,16,15,2590.512820512821
MAN,11,16,16,2660.769230769231
MAN,11,16,17,2632.8205128205127
MAN,11,16,18,2594.6153846153848
MAN,11,16,19,2550.25641025641
MAN,11,16,20,2509.2307692307695
MAN,11,16,21,2466.153846153846
MAN,11,16,22,2402.051282051282
MAN,11,17,23,2372.051282051282
MAN,11,17,24,2345.897435897436
MAN,11,17,1,2314.102564102564
MAN,11,17,2,2314.102564102564
MAN,11,17,3,2312.5641025641025
MAN,11,17,4,2323.5897435897436
MAN,11,17,5,2351.5384615384614
MAN,11,17,6,2395.128205128205
MAN,11,17,7,2432.5641025641025
MAN,11,17,8,2463.3333333333335
MAN,11,17,9,2488.974358974359
MAN,11,17,10,2504.102564102564
MAN,11,17,11,2510.25641025641
MAN,11,17,12,2514.6153846153848
MAN,11,17,13,2505.897435897436
MAN,11,17,14,2491.5384615384614
MAN,11,17,15,2563.3333333333335
MAN,11,17,16,2661.5384615384614
MAN,11,17,17,2637.6923076923076
MAN,11,17,18,2604.102564102564
MAN,11,17,19,2568.2051282051284
MAN,11,17,20,2516.6666666666665
MAN,11,17,21,2447.1794871794873
MAN,11,17,22,2363.0769230769233
MAN,11,18,23,2296.4102564102564
MAN,11,18,24,2264.3589743589746
MAN,11,18,1,2252.5641025641025
MAN,11,18,2,2263.0769230769233
MAN,11,18,3,2302.3076923076924
MAN,11,18,4,2349.74358974359
MAN,11,18,5,2467.1794871794873
MAN,11,18,6,2585.3846153846152
MAN,11,18,7,2607.4358974358975
MAN,11,18,8,2612.8205128205127
MAN,11,18,9,2615.3846153846152
MAN,11,18,10,2617.6923076923076
MAN,11,18,11,2609.4871794871797
MAN,11,18,12,2622.5641025641025
MAN,11,18,13,2626.923076923077
MAN,11,18,14,2637.948717948718
MAN,11,18,15,2709.4871794871797
MAN,11,18,16,2753.3333333333335
MAN,11,18,17,2704.6153846153848
MAN,11,18,18,2683.3333333333335
MAN,11,18,19,2655.897435897436
MAN,11,18,20,2587.1794871794873
MAN,11,18,21,2503.846153846154
MAN,11,18,22,2434.3589743589746
MAN,11,19,23,2384.102564102564
MAN,11,19,24,2353.5897435897436
MAN,11,19,1,2359.74358974359
MAN,11,19,2,2356.923076923077
MAN,11,19,3,2374.6153846153848
MAN,11,19,4,2431.5384615384614
MAN,11,19,5,2495.641025641026
MAN,11,19,6,2610.25641025641
MAN,11,19,7,2647.6923076923076
MAN,11,19,8,2660.25641025641
MAN,11,19,9,2653.3333333333335
MAN,11,19,10,2658.974358974359
MAN,11,19,11,2658.974358974359
MAN,11,19,12,2676.153846153846
MAN,11,19,13,2667.4358974358975
MAN,11,19,14,2683.846153846154
MAN,11,19,15,2750.0
MAN,11,19,16,2773.5897435897436
MAN,11,19,17,2737.4358974358975
MAN,11,19,18,2712.051282051282
MAN,11,19,19,2690.512820512821
MAN,11,19,20,2625.128205128205
MAN,11,19,21,2543.3333333333335
MAN,11,19,22,2453.846153846154
MAN,11,20,23,2410.769230769231
MAN,11,20,24,2368.2051282051284
MAN,11,20,1,2345.3846153846152
MAN,11,20,2,2340.25641025641
MAN,11,20,3,2358.974358974359
MAN,11,20,4,2397.1794871794873
MAN,11,20,5,2483.5897435897436
MAN,11,20,6,2588.4615384615386
MAN,11,20,7,2598.7179487179487
MAN,11,20,8,2600.769230769231
MAN,11,20,9,2609.74358974359
MAN,11,20,10,2590.769230769231
MAN,11,20,11,2580.0
MAN,11,20,12,2572.051282051282
MAN,11,20,13,2584.6153846153848
MAN,11,20,14,2579.74358974359
MAN,11,20,15,2646.153846153846
MAN,11,20,16,2732.5641025641025
MAN,11,20,17,2692.051282051282
MAN,11,20,18,2667.948717948718
MAN,11,20,19,2654.3589743589746
MAN,11,20,20,2615.128205128205
MAN,11,20,21,2520.512820512821
MAN,11,20,22,2458.4615384615386
MAN,11,21,23,2429.2307692307695
MAN,11,21,24,2398.7179487179487
MAN,11,21,1,2370.512820512821
MAN,11,21,2,2373.3333333333335
MAN,11,21,3,2381.5384615384614
MAN,11,21,4,2428.4615384615386
MAN,11,21,5,2543.5897435897436
MAN,11,21,6,2667.948717948718
MAN,11,21,7,2684.3589743589746
MAN,11,21,8,2666.4102564102564
MAN,11,21,9,2648.7179487179487
MAN,11,21,10,2648.974358974359
MAN,11,21,11,2634.6153846153848
MAN,11,21,12,2630.0
MAN,11,21,13,2634.102564102564
MAN,11,21,14,2612.3076923076924
MAN,11,21,15,2657.6923076923076
MAN,11,21,16,2733.5897435897436
MAN,11,21,17,2703.846153846154
MAN,11,21,18,2640.0
MAN,11,21,19,2597.6923076923076
MAN,11,21,20,2545.641025641026
MAN,11,21,21,2490.25641025641
MAN,11,21,22,2412.8205128205127
MAN,11,22,23,2367.1794871794873
MAN,11,22,24,2364.3589743589746
MAN,11,22,1,2349.4871794871797
MAN,11,22,2,2337.948717948718
MAN,11,22,3,2350.25641025641
MAN,11,22,4,2400.0
MAN,11,22,5,2505.641025641026
MAN,11,22,6,2609.4871794871797
MAN,11,22,7,2614.871794871795
MAN,11,22,8,2618.4615384615386
MAN,11,22,9,2618.974358974359
MAN,11,22,10,2616.4102564102564
MAN,11,22,11,2605.897435897436
MAN,11,22,12,2589.4871794871797
MAN,11,22,13,2597.948717948718
MAN,11,22,14,2634.102564102564
MAN,11,22,15,2687.1794871794873
MAN,11,22,16,2742.8205128205127
MAN,11,22,17,2691.5384615384614
MAN,11,22,18,2643.3333333333335
MAN,11,22,19,2614.871794871795
MAN,11,22,20,2574.6153846153848
MAN,11,22,21,2506.6666666666665
MAN,11,22,22,2430.25641025641
MAN,11,23,23,2379.2307692307695
MAN,11,23,24,2329.74358974359
MAN,11,23,1,2309.4871794871797
MAN,11,23,2,2309.4871794871797
MAN,11,23,3,2307.1794871794873
MAN,11,23,4,2330.512820512821
MAN,11,23,5,2380.0
MAN,11,23,6,2455.641025641026
MAN,11,23,7,2494.102564102564
MAN,11,23,8,2528.974358974359
MAN,11,23,9,2545.3846153846152
MAN,11,23,10,2543.3333333333335
MAN,11,23,11,2539.4871794871797
MAN,11,23,12,2536.6666666666665
MAN,11,23,13,2534.3589743589746
MAN,11,23,14,2542.8205128205127
MAN,11,23,15,2593.5897435897436
MAN,11,23,16,2679.74358974359
MAN,11,23,17,2642.8205128205127
MAN,11,23,18,2595.897435897436
MAN,11,23,19,2568.7179487179487
MAN,11,23,20,2520.0
MAN,11,23,21,2468.4615384615386
MAN,11,23,22,2392.3076923076924
MAN,11,24,23,2346.4102564102564
MAN,11,24,24,2321.025641025641
MAN,11,24,1,2302.3076923076924
MAN,11,24,2,2294.3589743589746
MAN,11,24,3,2295.128205128205
MAN,11,24,4,2313.3333333333335
MAN,11,24,5,2347.1794871794873
MAN,11,24,6,2406.923076923077
MAN,11,24,7,2454.3589743589746
MAN,11,24,8,2491.025641025641
MAN,11,24,9,2519.4871794871797
MAN,11,24,10,2538.974358974359
MAN,11,24,11,2546.153846153846
MAN,11,24,12,2549.4871794871797
MAN,11,24,13,2569.74358974359
MAN,11,24,14,2588.7179487179487
MAN,11,24,15,2677.6923076923076
MAN,11,24,16,2747.1794871794873
MAN,11,24,17,2702.051282051282
MAN,11,24,18,2658.4615384615386
MAN,11,24,19,2629.2307692307695
MAN,11,24,20,2576.6666666666665
MAN,11,24,21,2501.2820512820513
MAN,11,24,22,2432.8205128205127
MAN,11,25,23,2374.6153846153848
MAN,11,25,24,2350.25641025641
MAN,11,25,1,2340.512820512821
MAN,11,25,2,2335.897435897436
MAN,11,25,3,2353.0769230769233
MAN,11,25,4,2406.4102564102564
MAN,11,25,5,2528.7179487179487
MAN,11,25,6,2673.5897435897436
MAN,11,25,7,2715.641025641026
MAN,11,25,8,2725.128205128205
MAN,11,25,9,2737.4358974358975
MAN,11,25,10,2724.3589743589746
MAN,11,25,11,2713.846153846154
MAN,11,25,12,2722.8205128205127
MAN,11,25,13,2712.051282051282
MAN,11,25,14,2713.3333333333335
MAN,11,25,15,2765.3846153846152
MAN,11,25,16,2788.2051282051284
MAN,11,25,17,2750.0
MAN,11,25,18,2720.769230769231
MAN,11,25,19,2687.948717948718
MAN,11,25,20,2627.948717948718
MAN,11,25,21,2544.102564102564
MAN,11,25,22,2468.974358974359
MAN,11,26,23,2420.512820512821
MAN,11,26,24,2405.641025641026
MAN,11,26,1,2381.5384615384614
MAN,11,26,2,2377.4358974358975
MAN,11,26,3,2372.051282051282
MAN,11,26,4,2420.25641025641
MAN,11,26,5,2512.8205128205127
MAN,11,26,6,2638.7179487179487
MAN,11,26,7,2676.923076923077
MAN,11,26,8,2681.794871794872
MAN,11,26,9,2680.512820512821
MAN,11,26,10,2687.4358974358975
MAN,11,26,11,2696.153846153846
MAN,11,26,12,2703.3333333333335
MAN,11,26,13,2681.025641025641
MAN,11,26,14,2691.5384615384614
MAN,11,26,15,2775.128205128205
MAN,11,26,16,2806.923076923077
MAN,11,26,17,2769.74358974359
MAN,11,26,18,2759.4871794871797
MAN,11,26,19,2732.051282051282
MAN,11,26,20,2677.6923076923076
MAN,11,26,21,2588.4615384615386
MAN,11,26,22,2492.5641025641025
MAN,11,27,23,2449.2307692307695
MAN,11,27,24,2427.4358974358975
MAN,11,27,1,2418.4615384615386
MAN,11,27,2,2417.948717948718
MAN,11,27,3,2428.4615384615386
MAN,11,27,4,2467.948717948718
MAN,11,27,5,2579.4871794871797
MAN,11,27,6,2696.923076923077
MAN,11,27,7,2733.846153846154
MAN,11,27,8,2736.6666666666665
MAN,11,27,9,2744.102564102564
MAN,11,27,10,2757.948717948718
MAN,11,27,11,2749.2307692307695
MAN,11,27,12,2759.2307692307695
MAN,11,27,13,2760.25641025641
MAN,11,27,14,2770.0
MAN,11,27,15,2811.025641025641
MAN,11,27,16,2836.4102564102564
MAN,11,27,17,2804.6153846153848
MAN,11,27,18,2785.641025641026
MAN,11,27,19,2760.25641025641
MAN,11,27,20,2707.1794871794873
MAN,11,27,21,2610.0
MAN,11,27,22,2518.2051282051284
MAN,11,28,23,2491.025641025641
MAN,11,28,24,2468.4615384615386
MAN,11,28,1,2453.5897435897436
MAN,11,28,2,2457.6923076923076
MAN,11,28,3,2464.871794871795
MAN,11,28,4,2514.102564102564
MAN,11,28,5,2607.6923076923076
MAN,11,28,6,2726.6666666666665
MAN,11,28,7,2774.871794871795
MAN,11,28,8,2774.3589743589746
MAN,11,28,9,2773.5897435897436
MAN,11,28,10,2760.512820512821
MAN,11,28,11,2765.128205128205
MAN,11,28,12,2770.769230769231
MAN,11,28,13,2775.3846153846152
MAN,11,28,14,2768.2051282051284
MAN,11,28,15,2807.4358974358975
MAN,11,28,16,2831.025641025641
MAN,11,28,17,2815.3846153846152
MAN,11,28,18,2802.3076923076924
MAN,11,28,19,2773.846153846154
MAN,11,28,20,2722.051282051282
MAN,11,28,21,2638.7179487179487
MAN,11,28,22,2560.512820512821
MAN,11,29,23,2518.2051282051284
MAN,11,29,24,2490.512820512821
MAN,11,29,1,2473.3333333333335
MAN,11,29,2,2480.769230769231
MAN,11,29,3,2498.974358974359
MAN,11,29,4,2555.897435897436
MAN,11,29,5,2651.2820512820513
MAN,11,29,6,2772.051282051282
MAN,11,29,7,2798.974358974359
MAN,11,29,8,2808.7179487179487
MAN,11,29,9,2812.3076923076924
MAN,11,29,10,2775.3846153846152
MAN,11,29,11,2780.0
MAN,11,29,12,2774.871794871795
MAN,11,29,13,2759.4871794871797
MAN,11,29,14,2784.6153846153848
MAN,11,29,15,2817.6923076923076
MAN,11,29,16,2834.102564102564
MAN,11,29,17,2816.4102564102564
MAN,11,29,18,2804.3589743589746
MAN,11,29,19,2788.2051282051284
MAN,11,29,20,2742.3076923076924
MAN,11,29,21,2668.974358974359
MAN,11,29,22,2602.051282051282
MAN,11,30,23,2544.871794871795
MAN,11,30,24,2510.0
MAN,11,30,1,2490.769230769231
MAN,11,30,2,2497.948717948718
MAN,11,30,3,2511.2820512820513
MAN,11,30,4,2523.5897435897436
MAN,11,30,5,2559.74358974359
MAN,11,30,6,2629.4871794871797
MAN,11,30,7,2679.4871794871797
MAN,11,30,8,2700.769230769231
MAN,11,30,9,2701.2820512820513
MAN,11,30,10,2696.923076923077
MAN,11,30,11,2681.5384615384614
MAN,11,30,12,2677.1794871794873
MAN,11,30,13,2667.948717948718
MAN,11,30,14,2673.0769230769233
MAN,11,30,15,2748.4615384615386
MAN,11,30,16,2801.794871794872
MAN,11,30,17,2779.2307692307695
MAN,11,30,18,2748.974358974359
MAN,11,30,19,2716.6666666666665
MAN,11,30,20,2680.0
MAN,11,30,21,2614.3589743589746
MAN,11,30,22,2558.2051282051284
MAN,12,1,23,2516.923076923077
MAN,12,1,24,2463.0769230769233
MAN,12,1,1,2437.1794871794873
MAN,12,1,2,2425.641025641026
MAN,12,1,3,2427.6923076923076
MAN,12,1,4,2440.512820512821
MAN,12,1,5,2486.6666666666665
MAN,12,1,6,2553.846153846154
MAN,12,1,7,2602.3076923076924
MAN,12,1,8,2625.128205128205
MAN,12,1,9,2646.923076923077
MAN,12,1,10,2663.0769230769233
MAN,12,1,11,2661.2820512820513
MAN,12,1,12,2648.7179487179487
MAN,12,1,13,2630.512820512821
MAN,12,1,14,2669.4871794871797
MAN,12,1,15,2760.0
MAN,12,1,16,2825.897435897436
MAN,12,1,17,2800.25641025641
MAN,12,1,18,2766.923076923077
MAN,12,1,19,2726.4102564102564
MAN,12,1,20,2673.5897435897436
MAN,12,1,21,2586.6666666666665
MAN,12,1,22,2503.3333333333335
MAN,12,2,23,2449.4871794871797
MAN,12,2,24,2406.923076923077
MAN,12,2,1,2386.6666666666665
MAN,12,2,2,2382.5641025641025
MAN,12,2,3,2400.25641025641
MAN,12,2,4,2451.794871794872
MAN,12,2,5,2560.512820512821
MAN,12,2,6,2694.871794871795
MAN,12,2,7,2738.4615384615386
MAN,12,2,8,2725.3846153846152
MAN,12,2,9,2708.7179487179487
MAN,12,2,10,2700.769230769231
MAN,12,2,11,2695.128205128205
MAN,12,2,12,2702.3076923076924
MAN,12,2,13,2704.102564102564
MAN,12,2,14,2719.4871794871797
MAN,12,2,15,2776.923076923077
MAN,12,2,16,2814.871794871795
MAN,12,2,17,2771.5384615384614
MAN,12,2,18,2760.0
MAN,12,2,19,2710.512820512821
MAN,12,2,20,2606.923076923077
MAN,12,2,21,2530.0
MAN,12,2,22,2442.3076923076924
MAN,12,3,23,2401.794871794872
MAN,12,3,24,2387.1794871794873
MAN,12,3,1,2367.4358974358975
MAN,12,3,2,2369.74358974359
MAN,12,3,3,2378.7179487179487
MAN,12,3,4,2431.025641025641
MAN,12,3,5,2510.0
MAN,12,3,6,2647.6923076923076
MAN,12,3,7,2668.2051282051284
MAN,12,3,8,2648.974358974359
MAN,12,3,9,2621.794871794872
MAN,12,3,10,2620.769230769231
MAN,12,3,11,2607.4358974358975
MAN,12,3,12,2617.6923076923076
MAN,12,3,13,2628.7179487179487
MAN,12,3,14,2636.923076923077
MAN,12,3,15,2703.3333333333335
MAN,12,3,16,2756.4102564102564
MAN,12,3,17,2718.4615384615386
MAN,12,3,18,2690.25641025641
MAN,12,3,19,2681.2820512820513
MAN,12,3,20,2639.2307692307695
MAN,12,3,21,2557.1794871794873
MAN,12,3,22,2465.641025641026
MAN,12,4,23,2409.2307692307695
MAN,12,4,24,2371.025641025641
MAN,12,4,1,2346.153846153846
MAN,12,4,2,2352.051282051282
MAN,12,4,3,2374.871794871795
MAN,12,4,4,2430.512820512821
MAN,12,4,5,2544.871794871795
MAN,12,4,6,2681.5384615384614
MAN,12,4,7,2726.153846153846
MAN,12,4,8,2720.512820512821
MAN,12,4,9,2727.4358974358975
MAN,12,4,10,2737.948717948718
MAN,12,4,11,2730.769230769231
MAN,12,4,12,2719.4871794871797
MAN,12,4,13,2729.4871794871797
MAN,12,4,14,2756.4102564102564
MAN,12,4,15,2805.641025641026
MAN,12,4,16,2836.923076923077
MAN,12,4,17,2786.6666666666665
MAN,12,4,18,2754.871794871795
MAN,12,4,19,2726.6666666666665
MAN,12,4,20,2668.2051282051284
MAN,12,4,21,2579.4871794871797
MAN,12,4,22,2490.25641025641
MAN,12,5,23,2443.5897435897436
MAN,12,5,24,2422.8205128205127
MAN,12,5,1,2411.025641025641
MAN,12,5,2,2407.6923076923076
MAN,12,5,3,2425.3846153846152
MAN,12,5,4,2499.4871794871797
MAN,12,5,5,2608.4615384615386
MAN,12,5,6,2731.5384615384614
MAN,12,5,7,2761.794871794872
MAN,12,5,8,2754.102564102564
MAN,12,5,9,2749.2307692307695
MAN,12,5,10,2736.153846153846
MAN,12,5,11,2729.74358974359
MAN,12,5,12,2737.948717948718
MAN,12,5,13,2725.128205128205
MAN,12,5,14,2741.2820512820513
MAN,12,5,15,2823.846153846154
MAN,12,5,16,2866.4102564102564
MAN,12,5,17,2836.6666666666665
MAN,12,5,18,2807.1794871794873
MAN,12,5,19,2770.769230769231
MAN,12,5,20,2704.871794871795
MAN,12,5,21,2630.512820512821
MAN,12,5,22,2547.6923076923076
MAN,12,6,23,2507.1794871794873
MAN,12,6,24,2472.051282051282
MAN,12,6,1,2446.153846153846
MAN,12,6,2,2438.4615384615386
MAN,12,6,3,2436.153846153846
MAN,12,6,4,2472.051282051282
MAN,12,6,5,2572.8205128205127
MAN,12,6,6,2704.871794871795
MAN,12,6,7,2756.153846153846
MAN,12,6,8,2756.153846153846
MAN,12,6,9,2751.5384615384614
MAN,12,6,10,2750.512820512821
MAN,12,6,11,2744.102564102564
MAN,12,6,12,2745.128205128205
MAN,12,6,13,2741.5384615384614
MAN,12,6,14,2736.6666666666665
MAN,12,6,15,2797.6923076923076
MAN,12,6,16,2836.153846153846
MAN,12,6,17,2778.7179487179487
MAN,12,6,18,2733.5897435897436
MAN,12,6,19,2694.6153846153848
MAN,12,6,20,2663.846153846154
MAN,12,6,21,2595.641025641026
MAN,12,6,22,2518.4615384615386
MAN,12,7,23,2460.512820512821
MAN,12,7,24,2425.897435897436
MAN,12,7,1,2415.641025641026
MAN,12,7,2,2415.897435897436
MAN,12,7,3,2421.025641025641
MAN,12,7,4,2436.153846153846
MAN,12,7,5,2474.6153846153848
MAN,12,7,6,2528.4615384615386
MAN,12,7,7,2583.3333333333335
MAN,12,7,8,2630.769230769231
MAN,12,7,9,2651.2820512820513
MAN,12,7,10,2671.025641025641
MAN,12,7,11,2672.5641025641025
MAN,12,7,12,2679.2307692307695
MAN,12,7,13,2697.4358974358975
MAN,12,7,14,2721.025641025641
MAN,12,7,15,2780.769230769231
MAN,12,7,16,2802.3076923076924
MAN,12,7,17,2752.3076923076924
MAN,12,7,18,2723.5897435897436
MAN,12,7,19,2688.974358974359
MAN,12,7,20,2668.974358974359
MAN,12,7,21,2612.8205128205127
MAN,12,7,22,2551.2820512820513
MAN,12,8,23,2502.3076923076924
MAN,12,8,24,2463.0769230769233
MAN,12,8,1,2459.2307692307695
MAN,12,8,2,2468.974358974359
MAN,12,8,3,2473.5897435897436
MAN,12,8,4,2485.897435897436
MAN,12,8,5,2507.6923076923076
MAN,12,8,6,2564.6153846153848
MAN,12,8,7,2623.5897435897436
MAN,12,8,8,2656.6666666666665
MAN,12,8,9,2676.923076923077
MAN,12,8,10,2675.128205128205
MAN,12,8,11,2675.641025641026
MAN,12,8,12,2669.4871794871797
MAN,12,8,13,2661.2820512820513
MAN,12,8,14,2674.3589743589746
MAN,12,8,15,2766.923076923077
MAN,12,8,16,2821.794871794872
MAN,12,8,17,2810.0
MAN,12,8,18,2792.8205128205127
MAN,12,8,19,2761.5384615384614
MAN,12,8,20,2707.6923076923076
MAN,12,8,21,2626.153846153846
MAN,12,8,22,2537.1794871794873
MAN,12,9,23,2472.051282051282
MAN,12,9,24,2463.3333333333335
MAN,12,9,1,2447.6923076923076
MAN,12,9,2,2445.128205128205
MAN,12,9,3,2463.0769230769233
MAN,12,9,4,2510.25641025641
MAN,12,9,5,2632.051282051282
MAN,12,9,6,2766.153846153846
MAN,12,9,7,2814.6153846153848
MAN,12,9,8,2820.0
MAN,12,9,9,2822.3076923076924
MAN,12,9,10,2787.948717948718
MAN,12,9,11,2785.897435897436
MAN,12,9,12,2792.051282051282
MAN,12,9,13,2798.7179487179487
MAN,12,9,14,2817.948717948718
MAN,12,9,15,2880.0
MAN,12,9,16,2921.2820512820513
MAN,12,9,17,2885.897435897436
MAN,12,9,18,2844.102564102564
MAN,12,9,19,2801.794871794872
MAN,12,9,20,2724.6153846153848
MAN,12,9,21,2640.512820512821
MAN,12,9,22,2572.051282051282
MAN,12,10,23,2529.4871794871797
MAN,12,10,24,2500.769230769231
MAN,12,10,1,2486.923076923077
MAN,12,10,2,2473.0769230769233
MAN,12,10,3,2495.641025641026
MAN,12,10,4,2542.5641025641025
MAN,12,10,5,2646.6666666666665
MAN,12,10,6,2750.25641025641
MAN,12,10,7,2781.025641025641
MAN,12,10,8,2768.4615384615386
MAN,12,10,9,2773.3333333333335
MAN,12,10,10,2760.512820512821
MAN,12,10,11,2757.948717948718
MAN,12,10,12,2756.4102564102564
MAN,12,10,13,2757.948717948718
MAN,12,10,14,2768.974358974359
MAN,12,10,15,2848.2051282051284
MAN,12,10,16,2865.128205128205
MAN,12,10,17,2811.025641025641
MAN,12,10,18,2842.051282051282
MAN,12,10,19,2822.051282051282
MAN,12,10,20,2758.2051282051284
MAN,12,10,21,2688.4615384615386
MAN,12,10,22,2614.102564102564
MAN,12,11,23,2553.5897435897436
MAN,12,11,24,2519.74358974359
MAN,12,11,1,2504.102564102564
MAN,12,11,2,2520.512820512821
MAN,12,11,3,2532.051282051282
MAN,12,11,4,2590.0
MAN,12,11,5,2706.6666666666665
MAN,12,11,6,2802.051282051282
MAN,12,11,7,2840.0
MAN,12,11,8,2843.0769230769233
MAN,12,11,9,2824.871794871795
MAN,12,11,10,2810.769230769231
MAN,12,11,11,2801.2820512820513
MAN,12,11,12,2817.4358974358975
MAN,12,11,13,2811.2820512820513
MAN,12,11,14,2835.897435897436
MAN,12,11,15,2897.1794871794873
MAN,12,11,16,2911.5384615384614
MAN,12,11,17,2880.769230769231
MAN,12,11,18,2865.128205128205
MAN,12,11,19,2812.3076923076924
MAN,12,11,20,2779.2307692307695
MAN,12,11,21,2705.3846153846152
MAN,12,11,22,2611.5384615384614
MAN,12,12,23,2551.794871794872
MAN,12,12,24,2518.2051282051284
MAN,12,12,1,2516.923076923077
MAN,12,12,2,2508.7179487179487
MAN,12,12,3,2514.3589743589746
MAN,12,12,4,2547.1794871794873
MAN,12,12,5,2661.794871794872
MAN,12,12,6,2768.4615384615386
MAN,12,12,7,2818.974358974359
MAN,12,12,8,2820.25641025641
MAN,12,12,9,2813.0769230769233
MAN,12,12,10,2819.74358974359
MAN,12,12,11,2809.74358974359
MAN,12,12,12,2807.1794871794873
MAN,12,12,13,2821.025641025641
MAN,12,12,14,2834.871794871795
MAN,12,12,15,2885.641025641026
MAN,12,12,16,2902.8205128205127
MAN,12,12,17,2874.6153846153848
MAN,12,12,18,2868.4615384615386
MAN,12,12,19,2840.512820512821
MAN,12,12,20,2775.128205128205
MAN,12,12,21,2691.2820512820513
MAN,12,12,22,2615.128205128205
MAN,12,13,23,2565.128205128205
MAN,12,13,24,2530.25641025641
MAN,12,13,1,2510.512820512821
MAN,12,13,2,2511.5384615384614
MAN,12,13,3,2532.051282051282
MAN,12,13,4,2566.4102564102564
MAN,12,13,5,2656.923076923077
MAN,12,13,6,2783.0769230769233
MAN,12,13,7,2851.025641025641
MAN,12,13,8,2872.8205128205127
MAN,12,13,9,2878.974358974359
MAN,12,13,10,2871.025641025641
MAN,12,13,11,2855.897435897436
MAN,12,13,12,2857.4358974358975
MAN,12,13,13,2835.128205128205
MAN,12,13,14,2843.0769230769233
MAN,12,13,15,2892.3076923076924
MAN,12,13,16,2893.0769230769233
MAN,12,13,17,2877.4358974358975
MAN,12,13,18,2862.3076923076924
MAN,12,13,19,2836.153846153846
MAN,12,13,20,2745.641025641026
MAN,12,13,21,2679.2307692307695
MAN,12,13,22,2637.1794871794873
MAN,12,14,23,2597.4358974358975
MAN,12,14,24,2558.7179487179487
MAN,12,14,1,2538.2051282051284
MAN,12,14,2,2531.025641025641
MAN,12,14,3,2528.2051282051284
MAN,12,14,4,2540.512820512821
MAN,12,14,5,2574.3589743589746
MAN,12,14,6,2622.3076923076924
MAN,12,14,7,2680.25641025641
MAN,12,14,8,2716.923076923077
MAN,12,14,9,2715.128205128205
MAN,12,14,10,2732.3076923076924
MAN,12,14,11,2727.6923076923076
MAN,12,14,12,2700.512820512821
MAN,12,14,13,2684.102564102564
MAN,12,14,14,2706.6666666666665
MAN,12,14,15,2781.2820512820513
MAN,12,14,16,2834.6153846153848
MAN,12,14,17,2801.5384615384614
MAN,12,14,18,2767.4358974358975
MAN,12,14,19,2750.0
MAN,12,14,20,2712.3076923076924
MAN,12,14,21,2645.897435897436
MAN,12,14,22,2576.4102564102564
MAN,12,15,23,2536.153846153846
MAN,12,15,24,2498.4615384615386
MAN,12,15,1,2480.25641025641
MAN,12,15,2,2477.4358974358975
MAN,12,15,3,2484.871794871795
MAN,12,15,4,2497.1794871794873
MAN,12,15,5,2523.0769230769233
MAN,12,15,6,2565.128205128205
MAN,12,15,7,2630.25641025641
MAN,12,15,8,2656.4102564102564
MAN,12,15,9,2679.4871794871797
MAN,12,15,10,2692.051282051282
MAN,12,15,11,2693.5897435897436
MAN,12,15,12,2685.641025641026
MAN,12,15,13,2679.74358974359
MAN,12,15,14,2698.974358974359
MAN,12,15,15,2797.948717948718
MAN,12,15,16,2867.1794871794873
MAN,12,15,17,2842.3076923076924
MAN,12,15,18,2818.2051282051284
MAN,12,15,19,2788.7179487179487
MAN,12,15,20,2742.051282051282
MAN,12,15,21,2649.4871794871797
MAN,12,15,22,2572.8205128205127
MAN,12,16,23,2523.3333333333335
MAN,12,16,24,2500.512820512821
MAN,12,16,1,2491.794871794872
MAN,12,16,2,2492.5641025641025
MAN,12,16,3,2513.3333333333335
MAN,12,16,4,2556.6666666666665
MAN,12,16,5,2667.1794871794873
MAN,12,16,6,2804.6153846153848
MAN,12,16,7,2846.6666666666665
MAN,12,16,8,2819.4871794871797
MAN,12,16,9,2828.7179487179487
MAN,12,16,10,2825.641025641026
MAN,12,16,11,2807.948717948718
MAN,12,16,12,2791.794871794872
MAN,12,16,13,2789.74358974359
MAN,12,16,14,2810.0
MAN,12,16,15,2866.923076923077
MAN,12,16,16,2893.0769230769233
