REGION,FUEL,TIMESLICE,YEAR,VALUE
CanONT,ELC,S9,2019,0.011512451882920136
CanONT,ELC,S10,2019,0.011674034154554442
CanONT,ELC,S11,2019,0.011794092076950615
CanONT,ELC,S12,2019,0.011920204708380084
CanONT,ELC,S13,2019,0.012200867858899078
CanONT,ELC,S14,2019,0.012509783850958526
CanONT,ELC,S15,2019,0.012540849393516894
CanONT,ELC,S16,2019,0.0124654838099264
CanONT,ELC,S17,2019,0.01229556706106533
CanONT,ELC,S18,2019,0.011954475249729916
CanONT,ELC,S19,2019,0.011205749042451097
CanONT,ELC,S20,2019,0.010315810440383488
CanONT,ELC,S21,2019,0.00957666222025514
CanONT,ELC,S22,2019,0.009103750955161808
CanONT,ELC,S23,2019,0.008788787655913847
CanONT,ELC,S24,2019,0.008602727483578914
CanONT,ELC,F1,2019,0.00868895157346751
CanONT,ELC,F2,2019,0.008843161607696971
CanONT,ELC,F3,2019,0.009317301579024445
CanONT,ELC,F4,2019,0.010056013090310538
CanONT,ELC,F5,2019,0.010602757757124081
CanONT,ELC,F6,2019,0.010773340672015708
CanONT,ELC,F7,2019,0.010826678365529075
CanONT,ELC,F8,2019,0.010823088470808845
CanONT,ELC,F9,2019,0.010779987528631723
CanONT,ELC,F10,2019,0.010724088796823098
CanONT,ELC,F11,2019,0.010702682661707826
CanONT,ELC,F12,2019,0.01075904770973784
CanONT,ELC,F13,2019,0.010982746262799317
CanONT,ELC,F14,2019,0.01142256387986347
CanONT,ELC,F15,2019,0.01184359561486588
CanONT,ELC,F16,2019,0.011775291391199302
CanONT,ELC,F17,2019,0.011554435146534876
CanONT,ELC,F18,2019,0.011230049298876906
CanONT,ELC,F19,2019,0.01074307452869401
CanONT,ELC,F20,2019,0.010096893479052465
CanONT,ELC,F21,2019,0.009477699555493314
CanONT,ELC,F22,2019,0.009058703327806499
CanONT,ELC,F23,2019,0.008823961222327325
CanONT,ELC,F24,2019,0.008705435481801437
CanQC,ELC,W1,2019,0.010081483604377306
CanQC,ELC,W2,2019,0.010244890026926638
CanQC,ELC,W3,2019,0.010705639465768043
CanQC,ELC,W4,2019,0.011509794270841736
CanQC,ELC,W5,2019,0.012369488368666297
CanQC,ELC,W6,2019,0.012623886036141943
CanQC,ELC,W7,2019,0.012629679250351782
CanQC,ELC,W8,2019,0.012516018906343481
CanQC,ELC,W9,2019,0.012355131272581038
CanQC,ELC,W10,2019,0.012204491960695243
CanQC,ELC,W11,2019,0.012046123115719691
CanQC,ELC,W12,2019,0.011909305657301939
CanQC,ELC,W13,2019,0.011918105675626126
CanQC,ELC,W14,2019,0.012245028717734216
CanQC,ELC,W15,2019,0.012757507781286329
CanQC,ELC,W16,2019,0.012840863947702385
CanQC,ELC,W17,2019,0.012722622556587933
CanQC,ELC,W18,2019,0.012493774852869281
CanQC,ELC,W19,2019,0.01204609163085985
CanQC,ELC,W20,2019,0.011411939326471152
CanQC,ELC,W21,2019,0.010803211046400103
CanQC,ELC,W22,2019,0.010392128973950135
CanQC,ELC,W23,2019,0.010167059453411812
CanQC,ELC,W24,2019,0.010079248179328945
CanQC,ELC,SP1,2019,0.007838344765354752
CanQC,ELC,SP2,2019,0.007918143142609331
CanQC,ELC,SP3,2019,0.008192061423183355
CanQC,ELC,SP4,2019,0.008812722465132287
CanQC,ELC,SP5,2019,0.009588603866073166
CanQC,ELC,SP6,2019,0.009975190717570652
CanQC,ELC,SP7,2019,0.010139872276943344
CanQC,ELC,SP8,2019,0.010203235557363485
CanQC,ELC,SP9,2019,0.010208698180545048
CanQC,ELC,SP10,2019,0.010198402631378644
CanQC,ELC,SP11,2019,0.010145980339751549
CanQC,ELC,SP12,2019,0.010070542615584266
CanQC,ELC,SP13,2019,0.010037483512756365
CanQC,ELC,SP14,2019,0.010130363849272845
CanQC,ELC,SP15,2019,0.01025205283253935
CanQC,ELC,SP16,2019,0.010150340992838845
CanQC,ELC,SP17,2019,0.01004511859126662
CanQC,ELC,SP18,2019,0.010025157190130534
CanQC,ELC,SP19,2019,0.009894526506670578
CanQC,ELC,SP20,2019,0.009386817399383634
CanQC,ELC,SP21,2019,0.008767053675940032
CanQC,ELC,SP22,2019,0.00828248594063262
CanQC,ELC,SP23,2019,0.008015777692961062
CanQC,ELC,SP24,2019,0.007881951296227744
CanQC,ELC,S1,2019,0.007587520629470506
CanQC,ELC,S2,2019,0.00762464127921726
CanQC,ELC,S3,2019,0.00785747181770518
CanQC,ELC,S4,2019,0.008369919396397455
CanQC,ELC,S5,2019,0.009074739468688265
CanQC,ELC,S6,2019,0.009576025664568645
CanQC,ELC,S7,2019,0.009903358009854603
CanQC,ELC,S8,2019,0.010096328715790026
CanQC,ELC,S9,2019,0.010208871347274147
CanQC,ELC,S10,2019,0.010281979191813558
CanQC,ELC,S11,2019,0.010298634682666853
CanQC,ELC,S12,2019,0.01029413234771029
CanQC,ELC,S13,2019,0.01029307760490578
CanQC,ELC,S14,2019,0.010393829156381283
CanQC,ELC,S15,2019,0.010512416880953935
CanQC,ELC,S16,2019,0.01039941771900219
CanQC,ELC,S17,2019,0.010246779118516803
CanQC,ELC,S18,2019,0.010110056114678563
CanQC,ELC,S19,2019,0.009841143926818478
CanQC,ELC,S20,2019,0.009252754866201545
CanQC,ELC,S21,2019,0.008630425126681301
CanQC,ELC,S22,2019,0.008113427985742713
CanQC,ELC,S23,2019,0.00783165423263958
CanQC,ELC,S24,2019,0.0076687043405578754
CanQC,ELC,F1,2019,0.00938023706367789
CanQC,ELC,F2,2019,0.00941822354707014
CanQC,ELC,F3,2019,0.009659948558461756
CanQC,ELC,F4,2019,0.010247975543190574
CanQC,ELC,F5,2019,0.011075413402113059
CanQC,ELC,F6,2019,0.011720349270995618
CanQC,ELC,F7,2019,0.011940097850221636
CanQC,ELC,F8,2019,0.011979579864456106
CanQC,ELC,F9,2019,0.011937736485733931
CanQC,ELC,F10,2019,0.011850680848287134
CanQC,ELC,F11,2019,0.011738783656429653
CanQC,ELC,F12,2019,0.01161989682568856
CanQC,ELC,F13,2019,0.011573346460420894
CanQC,ELC,F14,2019,0.011743207279236622
CanQC,ELC,F15,2019,0.012262801921111692
CanQC,ELC,F16,2019,0.012608411227532501
CanQC,ELC,F17,2019,0.012456921824431134
CanQC,ELC,F18,2019,0.012170000296744801
CanQC,ELC,F19,2019,0.011805200968253894
CanQC,ELC,F20,2019,0.011284283962265707
CanQC,ELC,F21,2019,0.010650808582363488
CanQC,ELC,F22,2019,0.010047542925473996
CanQC,ELC,F23,2019,0.009657681648553558
CanQC,ELC,F24,2019,0.009469118822995186
CanATL,ELC,W1,2019,0.011967512996803082
CanATL,ELC,W2,2019,0.012278110396065004
CanATL,ELC,W3,2019,0.012906740172142784
CanATL,ELC,W4,2019,0.013632111197145493
CanATL,ELC,W5,2019,0.014099318593068821
CanATL,ELC,W6,2019,0.01405714494210704
CanATL,ELC,W7,2019,0.013810924814667575
CanATL,ELC,W8,2019,0.01357118965280268
CanATL,ELC,W9,2019,0.0133820627925653
CanATL,ELC,W10,2019,0.013043607745788426
CanATL,ELC,W11,2019,0.012789686294826352
CanATL,ELC,W12,2019,0.012715847205291642
CanATL,ELC,W13,2019,0.012933975230511922
CanATL,ELC,W14,2019,0.01335343451403637
CanATL,ELC,W15,2019,0.013529070735182643
CanATL,ELC,W16,2019,0.013573497252744168
CanATL,ELC,W17,2019,0.013473061252967303
CanATL,ELC,W18,2019,0.01318510266443884
CanATL,ELC,W19,2019,0.012727004235115346
CanATL,ELC,W20,2019,0.012392071737399915
CanATL,ELC,W21,2019,0.012139195472381304
CanATL,ELC,W22,2019,0.011923422524287243
CanATL,ELC,W23,2019,0.011868566308450955
CanATL,ELC,W24,2019,0.011878113918475399
CanATL,ELC,SP1,2019,0.008038605849530913
CanATL,ELC,SP2,2019,0.00826886385408138
CanATL,ELC,SP3,2019,0.00881496863909161
CanATL,ELC,SP4,2019,0.009546608521782607
CanATL,ELC,SP5,2019,0.01005902316849699
CanATL,ELC,SP6,2019,0.010185859866978368
CanATL,ELC,SP7,2019,0.01015705317002228
CanATL,ELC,SP8,2019,0.01010040517409964
CanATL,ELC,SP9,2019,0.010009037650149448
CanATL,ELC,SP10,2019,0.009812480065535078
CanATL,ELC,SP11,2019,0.009646700650569006
CanATL,ELC,SP12,2019,0.009580831876473761
CanATL,ELC,SP13,2019,0.009692860498647647
CanATL,ELC,SP14,2019,0.00980736698429243
CanATL,ELC,SP15,2019,0.009712525890309817
CanATL,ELC,SP16,2019,0.00966686805838354
CanATL,ELC,SP17,2019,0.009724444601599668
CanATL,ELC,SP18,2019,0.009695000203314734
CanATL,ELC,SP19,2019,0.009319292065046942
CanATL,ELC,SP20,2019,0.00887290837493025
CanATL,ELC,SP21,2019,0.008464910947271904
CanATL,ELC,SP22,2019,0.008155271529486209
CanATL,ELC,SP23,2019,0.008005372025165595
CanATL,ELC,SP24,2019,0.007977671401165622
CanATL,ELC,S1,2019,0.007065210307215461
CanATL,ELC,S2,2019,0.00719434662264881
CanATL,ELC,S3,2019,0.007539682888513174
CanATL,ELC,S4,2019,0.008137671841441778
CanATL,ELC,S5,2019,0.00872143192481616
CanATL,ELC,S6,2019,0.009083204641637603
CanATL,ELC,S7,2019,0.009262955131256823
CanATL,ELC,S8,2019,0.009378584814511485
CanATL,ELC,S9,2019,0.009396210374336758
CanATL,ELC,S10,2019,0.009323819762053027
CanATL,ELC,S11,2019,0.009252343980785073
CanATL,ELC,S12,2019,0.009247080176500373
CanATL,ELC,S13,2019,0.009351482947578975
CanATL,ELC,S14,2019,0.00942975991661967
CanATL,ELC,S15,2019,0.009285727130793068
CanATL,ELC,S16,2019,0.009168010148050982
CanATL,ELC,S17,2019,0.009129610025578022
CanATL,ELC,S18,2019,0.009025347643440023
CanATL,ELC,S19,2019,0.008642819976003245
CanATL,ELC,S20,2019,0.008157238416736946
CanATL,ELC,S21,2019,0.007651242668957552
CanATL,ELC,S22,2019,0.007301541694714555
CanATL,ELC,S23,2019,0.0071485667418535485
CanATL,ELC,S24,2019,0.007065828955055836
CanATL,ELC,F1,2019,0.009435938793170812
CanATL,ELC,F2,2019,0.009718802951629628
CanATL,ELC,F3,2019,0.010368764529851585
CanATL,ELC,F4,2019,0.011136762681882234
CanATL,ELC,F5,2019,0.011667565991192225
CanATL,ELC,F6,2019,0.011775272063090285
CanATL,ELC,F7,2019,0.01168101508668199
CanATL,ELC,F8,2019,0.011554051807444931
CanATL,ELC,F9,2019,0.011425393635807846
CanATL,ELC,F10,2019,0.011174825417698292
CanATL,ELC,F11,2019,0.01101928096288047
CanATL,ELC,F12,2019,0.011030912595246294
CanATL,ELC,F13,2019,0.011343483900331117
CanATL,ELC,F14,2019,0.011767908349577437
CanATL,ELC,F15,2019,0.011803005379735713
CanATL,ELC,F16,2019,0.011723784288694321
CanATL,ELC,F17,2019,0.011545986015550038
CanATL,ELC,F18,2019,0.011220937483805881
CanATL,ELC,F19,2019,0.010723963864524929
CanATL,ELC,F20,2019,0.010279324267665294
CanATL,ELC,F21,2019,0.009826299049704822
CanATL,ELC,F22,2019,0.0095254600617786
CanATL,ELC,F23,2019,0.009383605823716296
CanATL,ELC,F24,2019,0.009362232551548917
CanW,ELC,W1,2020,0.010300676508630311
CanW,ELC,W2,2020,0.010169627558445735
CanW,ELC,W3,2020,0.010123815997910896
CanW,ELC,W4,2020,0.010146327721967274
CanW,ELC,W5,2020,0.010304347630596417
CanW,ELC,W6,2020,0.010689869325066416
CanW,ELC,W7,2020,0.011237324546261534
CanW,ELC,W8,2020,0.011681429264106256
CanW,ELC,W9,2020,0.011820204410428675
CanW,ELC,W10,2020,0.011836795187314031
CanW,ELC,W11,2020,0.011783897350984065
CanW,ELC,W12,2020,0.011690159124781621
